station_id,station,latitude,longitude,no_of_bikes,network_id
0ac3cbc87d82ca74faac5280a283acb5,Théophile Gautier - François Millet,48.85034821320644,2.273029983043671,13,velib
06208bdf6da0dab3361163105b85c87f,Edouard Vaillant - Galliéni,48.858462881661,2.4147954583168,0,velib
a38f27b218f46ee5a46557e0beb7d19d,Marché Secrétan,48.88125496379482,2.373463287949562,5,velib
d187ec6f16648953827d9725582dda53,Quai de l'Aisne - Général Leclerc,48.895713,2.400571,10,velib
723ed2a530c8ac46bbeb6d87ede77194,Mairie du 11ème,48.858925,2.3789759,46,velib
23acd467af3c8f63afae56ec0627b2f1,Auguste Cain - Jean Moulin,48.82577028927573,2.3210415244102482,7,velib
2d86c0b00554a00eb8b9b1e7a2c3aab2,Volontaire - Lecourbe,48.8435137879902,2.3065522313117985,28,velib
e2cface03d9bff4209367541d7ca6cde,Lakanal - Commerce,48.84442462786544,2.294059172272682,28,velib
014cb48626b158d02eb81447060df5fd,Miromesnil - La Boétie,48.87372241291653,2.315848097205162,2,velib
71aded7e7b3842115325ee49a15e6522,Marseille - Beaurepaire,48.871624306962985,2.3639265082738348,23,velib
2290cddc4d410f3ba5a827fa743b1657,Mathurins - Auber,48.872988840744,2.3294984212276,5,velib
ccd737a08df2677cef1e31a5c33a0385,Saint-Germain - Thenard,48.850571,2.3471015,0,velib
eec90e5124bbe51a7eb1635f11ecae64,Square d'Anvers,48.882633484311,2.3448844062122,1,velib
24250132e73a287f6c865014b88d4348,Arago - Glacière,48.83486054775774,2.3445770524322067,12,velib
773aa12714642d2db324733a49a8d0aa,Mairie d'Ivry-sur-Seine,48.81057120969284,2.3842826485633855,48,velib
f54dbdf275d1232aec98e25ef36d9b2a,Parc Georges Brassens - Brancion,48.83227829269761,2.3022570088505745,20,velib
45ed78d1a81f3acb2b888eccfbfff620,Parmentier - Abel Rabaud,48.86921273836114,2.371688821240712,9,velib
f67aa105e8682241b178d9970ec89cdc,Place Paul Eluard,48.7672039733195,2.4144977331161503,15,velib
be5508c978ac002c6468e55accb555fd,Exelmans - Michel-Ange,48.84309486651855,2.2597770800669053,12,velib
17518106bd3e7431c47281ab64709822,Pierret - Madrid,48.882976576876565,2.260125767248034,0,velib
de88c5afccefc010c6c460a1a03d49aa,Reims - Raymond Pitet,48.8888,2.296319,4,velib
18bce01e11505e5771130cfc93b83030,Saint-Vincent - Verdun,48.819211549234495,2.254007756710053,30,velib
fc0c19cb01acd6b45387220e9e0f6a1f,Grand Prieuré - Crussol,48.864660627935,2.3692265531829,3,velib
8b24ed46593b2410a918887466ef965e,Claude Debussy - Marc Bloch,48.910388180512,2.3117771744728,8,velib
937192a3f66b1fd89bb190880a5837ea,Aristide Briand - Gare de Bagneux,48.79387269664978,2.321148812770844,15,velib
1563c1021ce4727eb5640d5032921e79,Parc Roger Salengro,48.905303858642,2.31055945158,17,velib
47464bd539d5c5be08a34fc21c68dafc,Seine - Flandre,48.886785741479684,2.3746193200349808,2,velib
5d72fe66321350e4ac6aaca586fae6c5,Hautpoul - Jean Jaurès,48.886393679436,2.3865414544355,11,velib
92a76a55ecccb996217e600e7fcc71a4,Chemin Vert - Fraternité,48.877141208359035,2.4461565166711807,12,velib
37bcd0ffd81d5c43f790ccef84cce304,Laumière - Petit,48.88467368538326,2.380039058625698,31,velib
8ad2062f7428ffb3221bc38035341327,Wilson - Métallurgie,48.909423010092326,2.3584435880184174,16,velib
dbc675399fae397f99c2ab250dcd9140,Madame de Sanzillon - Mozart,48.90379820774301,2.3187401890754704,16,velib
ba220c2f91c92b4ed1a31315fbf59d1d,Mairie du 7ème,48.8577967,2.3192664,2,velib
45a6afb62b37136822c20fc749912056,Charonne - Faubourg Saint-Antoine,48.852191909696,2.3740932717919,2,velib
2ef58c63ca426a656a16e9fb47a70ea1,Gare Routière de Saint Cloud,48.84288183896324,2.222245037555695,13,velib
6f88ea4da712ac28d99e44f06154901a,Gare Arcueil - Cachan,48.799824,2.328171,24,velib
08cd405dc9467f0d86e2b6717e1382d3,Raspail - Bac,48.855628721101,2.3256602883339,4,velib
e186587b3123013458d1822d8232789d,Gare RER de Gentilly,48.814280450380224,2.3410347104072575,19,velib
0b9d4b132376128ea02f1356f3c379ab,Boyer - Ménilmontant,48.868895162679,2.3919824145635,0,velib
478589d5f96e785e1c7a5ebcff4774aa,Aristide Briand - Place de la Résistance,48.82124248401006,2.2511002421379094,27,velib
e0885c8fbacda3f822e6f110796f47eb,Place Jean Ferrat,48.8184945213025,2.3744174838066106,14,velib
27f24e910c5e5808753e43fb433da652,Villiers de l'Isle Adam - Pyrénées,48.867362,2.396222,5,velib
88ea02c860f8968afc61c3bdf7fa50c2,Saint Georges - d'Aumale,48.87778639599673,2.337429821491241,1,velib
30df735431c23fca3387117b33edce2b,Stalingrad - Désiré Chevalier,48.85670169739857,2.445072233676911,26,velib
522c47b8d0ec09ad47516c94b4b3af99,Porte d'Ivry,48.82176874759649,2.3688706755638127,5,velib
9b573ec174a6c3c24292ce8c7b522c4f,Victor Hugo - Ecoles,48.80476007936134,2.4180373930262093,20,velib
809068ab0c9f09c33ee62418690d73ed,Hôpital Bégin,48.84571672113014,2.4272462725639348,0,velib
ed5f3cc959f86035215f4da93d21b93e,Belleville - Couronnes,48.868831082877,2.3809862136841,26,velib
45e42f493a7432db593b8d397c00b8ab,Charenton - Diderot,48.846171461187,2.3793068155646,5,velib
e913cb0d86c2ad44b1c227214b67335f,Stephenson - Doudeauville,48.888537048944826,2.3561610281467438,27,velib
3894522337ae96decb2834df121c0b82,Jules Ferry - Faubourg du Temple Paris,48.868397,2.3678933,25,velib
3c7c067b5bac73d5215d3d88b5a6f1cd,Place de l'Édit de Nantes,48.88879,2.3785,3,velib
fa4f05e4db4a26862574e62b0f424b05,Anatole France - Louise Michel,48.88873214926474,2.2881576418876652,1,velib
e43e538651aacb7e828a30017d503a79,Temple - Jean-Pierre Timbaud,48.86446597201,2.3660597205162,2,velib
51802b48685ec3506c95609b9babbf9f,Guynemer - Séverine,48.83091743371036,2.2790706530213356,6,velib
0d4e1bab912f432afd3198c04735685a,Jean Macé - Faidherbe,48.85337548426,2.3828620836139,52,velib
8d3e4568cdcb9e5ff191029b862bba6a,Gaston Roussel - Commune de Paris,48.89432034553156,2.432552274419542,15,velib
725d29d84f7137c5578500a657301181,Bienfaisance - Place de Narvik,48.87660163459077,2.3129771277308464,5,velib
fb312eb426443a0fefa4f36dfd068b60,Montgallet - Charenton,48.842647778701,2.3861649278137,9,velib
26c2ac5812042b875b3eb4b926bcd75d,Place Jacques Madaule,48.823933787309,2.2606918215752,16,velib
8882402df59791a07752d171af7345b9,Bourse du Travail,48.868976638826,2.3623438552022,5,velib
76240150d4ee35e563b890f0721b592c,Jacques Callot - Mazarine,48.85528017533187,2.337574325501919,1,velib
80e7409eb7fe7c76c43c8a4d73d4cb73,Parmentier - Hôpital Saint-Louis,48.871379874257,2.3698963836667,34,velib
a70f5619affa1b57b55552979476a5e6,Richard Wallace - Place du 8 Mai 1945,48.87866794788021,2.2420343756675725,13,velib
9c085b9301af6eb9d127e14afbfdbfd1,Faustin Hélie - Desbordes-Valmore,48.859403,2.276522,1,velib
d243689d6ca258a5f5c454d856bde33a,Quai aux Fleurs - Pont Saint-Louis,48.85291595620935,2.352195717394352,2,velib
50c909bb60eab69572fd6530b3b3c096,Porte de Vincennes,48.846454,2.415514,5,velib
6c79e98afe3bff87a4889679567d3449,Flandre - Riquet,48.888013281448,2.3737595955229,7,velib
4d33a2fd0a030ce0bbf6bb191311f031,Place de la Porte de Châtillon,48.8242469,2.3186306,8,velib
86245c11064e6c59600ed1a72ca437b7,Montreuil - Gonnet,48.850500564921,2.3890856287864,16,velib
d0ea021404c44b9d7c69aeffdfece603,Dupleix - du Guesclin,48.85147910413369,2.296709530055523,18,velib
d46509da3786c640cb7abb6847e3b8c7,Montgallet - Reuilly,48.844291,2.3896481,8,velib
5613abda7bf456dc93404430dbcdb904,Varenne,48.857202661803,2.3152771219611,3,velib
e197f2f4c1946e4ec4ab4834b612aec1,Place des Ternes.,48.878438631226516,2.297727763652802,3,velib
4d6b7bfa6acf7a9fd0426f9c4598a5c1,Ancien Canal - Hélène Brion,48.89484799296163,2.4188338592648506,12,velib
27c2d6c0f45eca5f901bd7ace73cd681,Departement - Pajol,48.886674849730184,2.3613611608743668,16,velib
cb13dedb8faacca75a1005939ccf9a9d,Boulets - Voltaire,48.85218705621,2.3890301585197,16,velib
9fb2c6e479a17058ca747ba526e4dfa6,Fragonard - Porte de Clichy,48.894155633419,2.3143893107772,4,velib
460548fb230dca71767d0e3a3bb68cc9,Lacuée - Lyon,48.849268481958,2.3704585433006,0,velib
7df813454e9d096e9b681b05d95376fe,Jardin d'Acclimatation,48.878772242510465,2.270772233605385,4,velib
b143c2202a98200b5593575c25a12aac,Gare Montparnasse - René Mouchotte,48.83920384329242,2.320883944630623,13,velib
8849744b960000fce78be23da961afa2,Charles de Gaulle - Jean Lolive,48.8932644350857,2.4126765131950383,12,velib
482e8838210cb3275d79f9d358d36550,Paul Vaillant Couturier - Chaptal,48.893479576183,2.2775253653526,10,velib
8fb78a943a8de0988762c5ffa5ca9655,Place de la Fraternité,48.85716405838368,2.422847449779511,12,velib
3603e235012ae327335a8e4461486b76,Vincent Auriol - Louise Weiss,48.834001935501,2.3703888058662,6,velib
1a227b9467b91fe855cd55071b49c57a,Gare de Laplace,48.80893199114179,2.3349460959434514,2,velib
bc3731be62f9914a887f9516b315c83d,Bayen - Pereire,48.881804409079656,2.2921088710427284,5,velib
ca9c91a3e9e0eedb5b7199ef41896e1d,Quai de la Loire - Jean Jaurès,48.88339733854529,2.371074522980134,3,velib
2b5f17fba9f9b98be89041aa0992a91f,Gare de Lyon - Roland Barthes,48.84395729494058,2.3790882155299187,7,velib
c440d5f033c71b75a5390fdc670f7643,Route de Sèvres - Porte de Bagatelle,48.87525984132485,2.249415814876557,16,velib
4c87601ee15ead2a7a475813822c3366,Commandant Rivière,48.872933,2.309796,5,velib
050c777552247f22a0333b0f1c69bae8,Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,7,velib
7df77f9738f0852d4f434eb218cdfe41,Bordier - Félix Faure,48.90390751882016,2.3830059170722966,25,velib
b932c4981db56713f5cdf8f0bd6812b6,Jussieu - Fossés Saint-Bernard,48.84718551002347,2.3534858599305153,2,velib
b74512b9979ac7824c734c07bbd48fc4,Charonne - Avron,48.85160266522164,2.398403047037931,4,velib
96a76f04f00a6169b93feb87cca3493c,Félix Faure - Sadi Carnot,48.90812110228388,2.378623187541962,4,velib
9045305884a8b94dd89e67993cc8828d,Square Cambronne,48.84756654526,2.3025691509247,7,velib
a472c5c568e8bf512f007046421bde57,Lemercier - Cardinet,48.890097168851746,2.317377626895905,12,velib
f92c2092ad97c514670795992a513687,18 juin 1940 - Buzenval,48.868807,2.185428,8,velib
7ed7da9dbe8eb6d68a9280817ef64fdc,Porte de la Villette,48.89835196548483,2.386150136590004,13,velib
4a279a72d89c67bdfea32567e15d81f0,Ouest - Château ,48.83617286014242,2.319392143923804,2,velib
240599c38090d4aeec006a2ec81194f7,Place aux Étoiles,48.91835629408464,2.3523425683379173,2,velib
4d67d47bc51f094cdc80cef25cb5296f,Flandrin - Henri Martin,48.8643275,2.2724174,5,velib
7e36c938c73f88c7802fbb47008c7a5e,Alexandre Dumas - Voltaire,48.852888670365,2.3891476408096,53,velib
cf2845fd7cdf82c5822101739d3598cf,Jean Colly - Tolbiac,48.827817291597846,2.3705490678548813,24,velib
d2ff4e868f7aeb9639f2ae96c6e83512,Pirogues de Bercy - Libourne,48.832308,2.38637,2,velib
a06d0b8d58b7312e6952148b677d9a0d,Place Jean-Baptiste Clément,48.81240466867336,2.3617091774940495,8,velib
d585f0eeb4e482d9691e21e1e2d53095,Verdun - Place Henri IV,48.870797375639214,2.2277003154158592,9,velib
f2c38d4dc146bdbc7ce0b998d16f85b3,Picpus - Louis Braille,48.839988788912,2.4005256685521,32,velib
5bbe3ddccd0a479b991ea8fbb9ec9695,Porte d'Auteuil,48.8479394142243,2.2608396783471107,5,velib
39f7a9df157d3880003cc0d4a8fdf993,Sarrette - Général Leclerc,48.825030852925,2.3264128693982,4,velib
7678b523b0deb45d09512d7129af7355,Réunion - Avron,48.852566752033766,2.403928068708116,10,velib
330a64235b680e966b0d2fba023bc75d,Bastille - Biscornet,48.851355779579,2.369220033288,4,velib
c60e64b99a2e67f10e36128ac8ba9735,Square des Saint-Simoniens,48.8701796,2.3967273,7,velib
4ca58fd78dc9d3a72786b6ab86d4f643,Petit - Manin,48.88650687534334,2.3938155401308374,8,velib
08511e1c657595335e7abecedf7aeaa5,Place des Marseillais,48.82663907252554,2.4059280753135686,11,velib
0630c12063bbf894034eea8afa6f7277,Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,17,velib
c890de5a4ae713ea20587509c5883323,Chanzy - Sud-Est,48.888912037698766,2.195632159709931,22,velib
51c8b18ffcb64a56b46425c69aa6c30d,Jussieu - Guy de la Brosse,48.845665,2.355653,2,velib
3ed17c508b4538fcf203e3114082ac0c,Gabrielle Josserand - Edouard Vaillant,48.90271566255436,2.3933270573616032,21,velib
e0a40ad9762d08d8458b3e099bb8307a,Square René Viviani - Montebello,48.851904891406384,2.347842156887055,2,velib
78e3071882b1e611eecbcd1724458d34,Jean Lolive - Parc Stalingrad,48.89206174403158,2.4091735482215886,15,velib
6326b14961097287778d5449f4f5a5fb,Courcelles - Place des Ternes,48.878199928923124,2.2992860188665043,0,velib
ad02173862ed52d509d3b582cba81519,Cambronne - Villa Croix Nivert,48.845847561366,2.3017574474216,21,velib
a4ea97a5b4ecaee85ddf51406dc59412,Victor Hugo - Magasins Généraux,48.903281401126755,2.368072383105755,3,velib
52927eb9fdf2015b999d3ec69d474291,Gare Saint-Lazare - Cour du Havre,48.875674400851,2.3265598341823,17,velib
5cf3b0f1e9826108771f269dfce91df2,Guichet - Jean Jaurès,48.905169868129036,2.3023840785026555,26,velib
49b64991a5aead64693a230a48917b50,Claude Bernard - Arbalète,48.83976676978202,2.347510904073715,1,velib
2752924d95aa4e9666f9bb3b348c5510,Rapp - Place du Général Gouraud,48.858102885107,2.3004072904587,6,velib
098a11984f22c62caa25ce6e07cd5f42,Edgar Quinet - Gaité,48.84116092896631,2.32459545135498,8,velib
eeb22543303375548997292b27e62bde,Place Carnot,48.85593932186797,2.441531717777252,19,velib
fe560dae7ea818b32be511400844fcf1,Gravelle - Route du Bac,48.824407,2.418455,44,velib
0f4c114024db04bae656132fbb9ff0c0,René Boulanger - Lancry,48.8685433,2.3600032,5,velib
e6f6be09059575bf467b799b1595183f,Ceinture du Lac Inferieure - Saint-Cloud,48.86218070933143,2.2617871686816216,0,velib
3f12591c7b9417fc704044046aafc68e,Anatole France - Jean Lolive,48.8949922,2.4253764,5,velib
9f9584cd914c3f7c44e1d972a8403035,Boyer-Barret - Raymond Losserand,48.83329880233322,2.3173383995890617,7,velib
681dc5faed71ff141b9538db0677139b,Piat - Parc de Belleville,48.87195626635528,2.384981390278095,0,velib
b62e4465312c4da84a91a204b9f8fd8c,Lagny - Joffre,48.84930687084088,2.417949736118317,2,velib
7b353ebac8ff456e4ef3f00a7cdaff49,Parc Monceau,48.881077914129,2.3095492646098,1,velib
8d249a46e5837f8bfcc93e5554e19b97,Porte d'Orléans,48.8227639,2.3249313,4,velib
75c417c121c5c1d315ba5132048763be,Place Falguière,48.83629973941847,2.3104464635252953,8,velib
7fd490acafba9293944d4820c8aa93e9,Vignerons - Minimes,48.841486,2.430793,4,velib
3bbfdd931d250dcdfe674240bf4405b0,Emeriau - Place de Brazzaville,48.850785261674964,2.2871585190296173,6,velib
71308f42372767bb03fbb56021e1f5b1,Ecole Militaire - Place Joffre,48.852060203583,2.3017993569374,3,velib
11761ede90bacb1f3a79927ddbba1213,Gare d'Austerlitz - Quai Saint-Bernard,48.84369030864,2.3657163977623,0,velib
4e270e7543dbc1e3af8ee9cbe22b82d3,Sommerard - Saint-Jacques,48.850310432924466,2.345015835298588,3,velib
7321eda6529f6da9b6df36a4d1074102,Tardieu - Chappe,48.884146759782,2.341845408082,1,velib
188f9c5c9d2752bb8e66481ce5d8044d,Petites Ecuries - Faubourg Poissonnière,48.87397217237368,2.348388757504776,0,velib
1829d385aa95e05208441b515b317fbc,Gare de Bercy,48.839794573906,2.3826066032052,4,velib
f07adebc198039365b1aba19ad1a65e8,Pierre Ginier - Clichy,48.8867667,2.326228,4,velib
b7178daae0d22253ae3831c6d4044eeb,Batignolles - Place de Clichy,48.883474535757,2.326493114233,1,velib
04d896767d79f9d0b9d16a0f3d33eb33,Francoeur - Marcadet,48.89104123261663,2.340014585442034,8,velib
1f74ab81295c9ceed1a5c6933aee68bc,Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218,7,velib
ca20583d5caa1989886730816f97399d,Pascal - Claude Bernard,48.839061952159746,2.3499782010912895,3,velib
56c2da4066fd35120072927ac72d88b2,Place Valhubert,48.844182577315,2.3640366643667,2,velib
d69a9408f670d0ab0a5ad7db111b1eb4,Lamennais - Washington ,48.87352990026496,2.303444892168045,0,velib
53b575bc33e915c4fcf5142e80eeb3f4,Lauriston - Copernic,48.86926,2.289918,0,velib
da06901ff9c1f080a4e8d1819ed38520,Pierre Grenier - Pont de Billancourt,48.8258020742942,2.2487989068031315,19,velib
56c7339743765c3a76dcbdcd16d16e82,Vasco de Gama,48.83671783466264,2.283664085650799,35,velib
4d36ffe89447b54557da625279984139,Bineau - Louise Michel,48.88666162207,2.2843274474144,0,velib
f9ee1ec48f2884724409533079df826d,Professeur René Leriche - Général Leclerc ,48.90782845483013,2.307887971401215,10,velib
c97c5cffb3759b0598a9d8ac07c3f8da,Bara - Henri Farman,48.833218027457846,2.2677567601203923,3,velib
e8da051a0e5bc7279c17af17edac7933,Carrefour Pleyel,48.92034156960326,2.3438543826341625,21,velib
343827d04125679d3aa87c61f025e562,Navier - Epinettes,48.89587780769155,2.3226776719093327,18,velib
d3dc2fee037a699450ab092e9bee82c0,Ledru-Rollin - Charonne,48.85345855607243,2.3772463581947094,11,velib
3fa13c4ecf3f1422f7308f52233b3452,Parc de Belleville - Julien Lacroix,48.8703459,2.3842214,2,velib
f4e9ed48851ec3d48d05780e2478330f,Gare de l'Est - Verdun,48.876156054271,2.3609149083206,2,velib
a6533a9ecdee68f1a242f9684412591b,Charenton - Place du Col Bourgoin,48.844867319554,2.3825789350545,33,velib
5021fe96eef9583e4fb9583d94017826,Morice - Général Leclerc,48.90245471981591,2.3128929734230046,13,velib
b0c0a9b0207679491ab4df65860392ad,Lucien Sampaix - Récollets,48.874330377560476,2.3621229082345963,4,velib
c81a55e172104b19b387bfd4a02bab9c,Place Jean Delay,48.823316,2.354336,27,velib
b91a0338e087aba86af02593847f0d0b,Pont de Levallois-bécon ,48.8984179,2.2791311,1,velib
cebc676249dd66560e19c0cf9e6aafea,Place Violet,48.84487893836502,2.2905756533145905,25,velib
8f47c42da61baceafe1d4fcb4aa40b1e,Jonquoy - Didot,48.82890454823947,2.31648076325655,12,velib
31898cae6430324c73533caedfbb72b6,Place du Général de Gaulle,48.8525288,2.4877332,3,velib
5d71e734c3ba190fca3cc0e653b69597,Quai Voltaire,48.858942986179,2.3314182047146,3,velib
a6f79ccace6709222f6568835e596aea,Dunois - Clisson,48.832294,2.3674523,2,velib
a535a8a7e5afca51b036fc8257bf81cb,Edouard Vaillant - Paul-Adolphe Souriau,48.83484585882868,2.2479459643363957,4,velib
e47a8672eba3d872f3e61d5a330d2d46,Michelet - Assas,48.84274150283194,2.335021197795868,1,velib
96d117e55dc5c0e9e57b1b01fce3ad2f,Porte Dorée,48.8354337,2.4077132,8,velib
1d49018294e5592b48197e5c57c5bf53,Félix Faure - Lourmel,48.83868901709515,2.2818081825971603,40,velib
ff670cd94cced5c75e82e9e0c397c894,Belleville - Porte des Lilas,48.87660391892763,2.404769691129476,2,velib
f44bf707a0a363eaba8bc82581e6424e,Haxo - Surmelin,48.8694370761222,2.40539657537972,11,velib
0e1e6b316c717863017854fca0971f42,Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.3585464,7,velib
83911f48161327bb1e16d51784820e05,Porte de Clignancourt.,48.897488,2.343996,21,velib
7d4a1deff9c53059e2650658661a840c,Primo Levi - Frigos,48.83094844846017,2.37965351592796,4,velib
323ff75e83a2550646f17439b335ff4a,Place Alphonse Deville,48.850188262662,2.3275961726904,1,velib
95c1435aa0f5215f55c0f05b26a54aa5,Hôtel de Ville d'Argenteuil,48.946504,2.2496396,19,velib
cd8520e3523db2cabae509e756e9c13c,Mézières - Rennes ,48.85023459321703,2.3303819820284843,1,velib
17a8f11795484ba98d4567f6b2a4a81f,Place Adolphe Cherioux - Vaugirard,48.83959442800459,2.3010657727718353,54,velib
7e8a8d0fb1e162341d0d55ed86f2ed09,Charles de Gaulle - Madrid,48.884432270368,2.2608044743538,5,velib
a3ed081725c7cb0dd19cd556164300db,Tanger - Place du Maroc,48.8862524447104,2.3689296841621403,13,velib
f7fbba029f890b7c1689129b370b9e53,Ménilmontant - Pelleport,48.87068263384462,2.398959602331646,6,velib
a789bcac867c5fc853fe60539ff272dd,Vincennes - Douy-Delcupe,48.85493692155721,2.436049282550812,12,velib
b265bb38050ed4bacc98c10ad3a7e671,Place du Cornillon - Stade de France,48.92540695835961,2.3644426837563515,25,velib
a2047790eab21c53adbba02ed0bfe5bc,Belfort - Voltaire,48.8563358,2.3829901,32,velib
e10334329979d79bc75ae65ed0689017,Porte de Saint-Ouen - Henri Huchard,48.898708366365064,2.3295360803604126,5,velib
f467fe438cbe1dce4294f2dadb442ffb,Place du Maréchal Juin - Péreire,48.885263,2.298286,3,velib
b2ecfbe37576fd2c3ad451558f000232,Victoria - Place du Chatelet,48.857992591527,2.3469167947769,1,velib
3db84decfb18c8fbe9191cf0de04b66f,Vinaigriers - Magenta,48.8731167,2.3593052,10,velib
e886722f2af501a2bc3141f4b198da12,République - Danton,48.85249172181667,2.462034523487091,13,velib
028ed44281b0fa4742e287043c155a98,Colonel Monteil - Brune,48.82650293311,2.3092747998272,4,velib
2145db942397eff83bf2a5778efe8192,Gare d'Asnières sur Seine,48.90636459217474,2.2835066914558415,16,velib
8ded3e624001e2ca893e0ee830c0946f,Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863,20,velib
4dd908f32b997b30c247b8ac08c99588,Milton - Manuel,48.878249,2.341181,3,velib
44dca2a45e5c2cc738a308ec18fdb562,Edouard Pailleron - Simon Bolivar ,48.87979886049996,2.374839261174202,2,velib
fd998b7e54a70dc4887c748fc2cdb1d5,Mac-Mahon - Brey,48.877532084130166,2.294512536052928,9,velib
2a805be4d04fa8ad9ae78e94296769fb,Eglise d'Auteuil,48.84749841771691,2.26848387135299,3,velib
dbf093a8a73193e48da63e83518e7fa5,Lepic - Armée d'Orient,48.88753640381415,2.334307730197907,0,velib
e8c0f773f633d966151d5adf76666915,Jean Jaurès - Jean Baptiste Clément ,48.84576261454011,2.2369650006294255,20,velib
b80eaf3c0a9b389c2730a50539982203,Château - Bineau,48.890404028589806,2.270106375217438,10,velib
e528e20a2832c24b4b3a3e360f1053a6,Courcelles - Pierre Demours,48.883769733273496,2.29858466343129,3,velib
5c2639c19391b5ecbc5fa57b45a699d2,Mairie du 18ème,48.892939296937605,2.3445510864257812,6,velib
04a30da088338d28544252beeacbc9e5,Bridaine - Lamandé,48.8862074,2.3206239,10,velib
3a4b41ac0677794a7209295f5699987b,Porte de Ménilmontant,48.8691543609174,2.40932246879487,3,velib
46fb8069ca45ead7d9ed40414197cf5b,Laffitte - Italiens,48.871815737396,2.3372015478451,0,velib
0e68db55a1a81be48d350135377f1e4c,Place Lafayette,48.829654975522,2.2638675570488,12,velib
6ca396381dc2e5d8d179d85ae3555abd,Indre - Prairies,48.86254398506782,2.403290458023548,4,velib
102421308fe5b33bdbde25c736a2ea1f,Lourmel - Marie Skobtsov,48.844974,2.287283,19,velib
011948af9fad35dfda6e1adf45b81bed,Belleville - Télégraphe,48.8756045,2.3995549,8,velib
aacfd26d587b548d359e965dee4277c3,Danton - Serpente,48.85229736258167,2.3414132371544834,1,velib
7f597fd4deb148ebb2e0545b229e5bc7,Cité des Sciences et de l'Industrie,48.89659571178903,2.384599149227142,5,velib
830d78c2cc265de5070ce99ce5be32a0,Place de Verdun,48.8202823,2.473775,26,velib
f621ac13ababcd13d314e8416fa2a0f7,Square des Epinettes,48.89383909781389,2.325953990221024,17,velib
1103964029f152a0c6be5c8931f0a1b3,Les Planètes ,48.8099849920804,2.4580853059887886,15,velib
247b13bd4c2dde7fd4230e0ecb48863d,Chabrol - d'Hauteville,48.87701838803332,2.3513179644942284,2,velib
2de8ebd65ce0988a44d6e9334e031102,Square du Carrefour de l'Insurrection,48.820864559770676,2.291113436222077,5,velib
f77c0307a27fab0d3d48420f4127a917,Square Saint-Ambroise,48.860934,2.375841,34,velib
893c86b48d2cf0413a16c8b63f79cb89,Hameau Fleuri - Marché,48.831448892608314,2.2412404417991643,5,velib
5554d5346800146173e3a83b2a21304f,Pajol - Riquet ,48.88960028134536,2.3628534749150276,35,velib
d98bd61b23c66085d4c05141739b43cf,Lassus - Delouvain,48.8755044846,2.3890327325519,5,velib
a5fb3ba2ae84664e8ba0746dd6d9def2,Emile Blemont - Poteau,48.8943782,2.3415122,29,velib
33c87c4c91c2e7f0157a0ddf4f024f3f,Jean Bleuzen - Square du 11 Novembre,48.8232579,2.2965213,6,velib
4e5d45e2645f52e7e1c603bfd3b99569,Orteaux - Mouraud,48.85558642847872,2.408762907764669,15,velib
c0ca414cc7641f067e9142aad86cc77c,François Ponsard - La Muette ,48.8583666,2.2744515,3,velib
a62b710a59f6b8bef80feaf0d9efdd82,Provence - Chaussée d'Antin,48.87428447542072,2.332976511564311,0,velib
b182b8f3c3bf89592cbad0e7118a6d3e,Ledru-Rollin - Place du Père Chaillet,48.856433706943704,2.379020587761426,29,velib
43dc0e0b1107cc0a0401a8ae3c4d2550,Assas - Vaugirard,48.848274111398,2.3292413726449,1,velib
2a9ebc217a345318014a16d3f70d4b22,Pelleport - Belgrand,48.86500081847653,2.403980836377493,2,velib
bf7454ba878d169a278e984513d65bb6,Ordener - Poissonniers,48.891213890844654,2.351288666219873,14,velib
018775abbd605664f7b0616bbf3703a8,Place Etienne Pernet,48.84243457133779,2.2921819612383847,42,velib
8bed56510cbe8d46a9f696e46e85dc00,Mairie du 10ème,48.872089449907,2.3575825989246,7,velib
b86083ce4a62fc53e6bd20dd076e4ba6,Porte d'Aubervilliers,48.89859661942376,2.3689722642302513,5,velib
97abd1f80091fc8dd2696ba4cddbd48a,Sadi Carnot - François Mitterrand ,48.87532687671517,2.4241617321968083,21,velib
f734bc9d26c1dad71fdf5d392ba8bb0d,Bellefond - Maubeuge,48.878255397645,2.3452642187476,4,velib
7c170ff921cdea5c238904095152d77d,Théâtre - Lourmel,48.8482070397636,2.2898658737540245,37,velib
1aad4499e2b1016bcf8bbee3814aeb7b,Aubervilliers - Curial,48.89088305227546,2.3688579350709915,19,velib
f9a2990400288884bff5981100353804,Champs-Elysees - Bassano,48.871811807816,2.300238981843,0,velib
1dc8f0a127db113cc4c1069f886fa365,Balard - Montagne de la Fage,48.83850740333351,2.2782871127128606,16,velib
31a0e7e0c55261923e2025c455d49a41,Place Pasdeloup,48.862654215631,2.3670325062844,14,velib
bc90f39857a6b9e2a4b09baf2562b6ab,Méchain - Faubourg Saint-Jacques,48.83586772099485,2.33798034198275,3,velib
389eb96c087a32563d11a89445d0f9c1,Stade Auguste Delaune,48.80896378683884,2.4345204234123234,15,velib
0cbe6d60aa0afa85306243e6848f29e1,Maison de Radio - France,48.85132886434057,2.277785539627075,6,velib
