id,name,review_count,rating,latitude,longitude,price,station,category_alias,category_title,no_of_bikes,network_id
wbkod_0Enz97_AyXe54KSw,Le Crystal,13.0,5.0,48.876219,2.290163,€€€,Courcelles - Place des Ternes,french,French,0,velib
qMnhkyNKQymNssDsYG1muA,La Cuisiniere Lyonnaise,8.0,5.0,48.87788,2.28794,€€€,Courcelles - Place des Ternes,french,French,0,velib
N_lW5al83X9cmqyHjvjEsA,L'Ours Blanc,7.0,5.0,48.86065,2.35434,€€€,René Boulanger - Lancry,french,French,5,velib
N_lW5al83X9cmqyHjvjEsA,L'Ours Blanc,7.0,5.0,48.86065,2.35434,€€€,René Boulanger - Lancry,coffee,Coffee & Tea,5,velib
9ru1fYRoXm4IMRldUOS59A,Pizza e Mozza,5.0,5.0,48.860309,2.348149,0,René Boulanger - Lancry,pizza,Pizza,5,velib
9ru1fYRoXm4IMRldUOS59A,Pizza e Mozza,5.0,5.0,48.860309,2.348149,0,René Boulanger - Lancry,salad,Salad,5,velib
2QkEIA-U84lAdCQY_7ax-w,Golden Promise,9.0,5.0,48.86449,2.3491399,0,René Boulanger - Lancry,whiskeybars,Whiskey Bars,5,velib
hOLjmbvoVVL_2t9U4ODbvQ,Laurent Dheilly,5.0,5.0,48.86006,2.34644,€€,René Boulanger - Lancry,bakeries,Bakeries,5,velib
hOLjmbvoVVL_2t9U4ODbvQ,Laurent Dheilly,5.0,5.0,48.86006,2.34644,€€,René Boulanger - Lancry,cakeshop,Patisserie/Cake Shop,5,velib
OHGcF5jpWEHvtRXghqHx9Q,Unicorners Café & Coworking,8.0,5.0,48.8633744142339,2.35437501221895,€,René Boulanger - Lancry,sharedofficespaces,Shared Office Spaces,5,velib
OHGcF5jpWEHvtRXghqHx9Q,Unicorners Café & Coworking,8.0,5.0,48.8633744142339,2.35437501221895,€,René Boulanger - Lancry,coffee,Coffee & Tea,5,velib
OHGcF5jpWEHvtRXghqHx9Q,Unicorners Café & Coworking,8.0,5.0,48.8633744142339,2.35437501221895,€,René Boulanger - Lancry,eventplanning,Party & Event Planning,5,velib
KpoXpvctx9Yw5rP7T6FdgQ,FrenchyTaste,7.0,5.0,48.8676699,2.35526,0,René Boulanger - Lancry,asianfusion,Asian Fusion,5,velib
1oeXmtMcBbS0BZbsLGZ0qg,Jixiao's Buns,10.0,5.0,48.8644754144291,2.35501288596881,0,René Boulanger - Lancry,panasian,Pan Asian,5,velib
gOL6AHQZhY3oSKj2QQhaNg,Biogrenelle,5.0,5.0,48.8469943370758,2.28346778980618,€,Emeriau - Place de Brazzaville,bakeries,Bakeries,6,velib
rSWF0mXkm-J6SZCO4q9tFA,C.Comme Chez Vous,7.0,5.0,48.8575299,2.30059,0,Emeriau - Place de Brazzaville,hotdogs,Fast Food,6,velib
5_4JD4c6IKCqrSAYUUgmgQ,Pop's,11.0,5.0,48.85418,2.2759,0,Emeriau - Place de Brazzaville,pizza,Pizza,6,velib
5_4JD4c6IKCqrSAYUUgmgQ,Pop's,11.0,5.0,48.85418,2.2759,0,Emeriau - Place de Brazzaville,italian,Italian,6,velib
GoYMZz55cdFN8ZIc63QJ7Q,Comice,23.0,5.0,48.8495,2.2761,0,Emeriau - Place de Brazzaville,french,French,6,velib
Xh16xM655GFnFdGAXMGiFQ,Restaurant de la Tour,64.0,5.0,48.85439,2.29505,€€€,Emeriau - Place de Brazzaville,french,French,6,velib
aQh7g0UkQNHWUU2ZY3jFSQ,Kahwehgi Coffee House,6.0,5.0,48.864105,2.397389,0,Henri Chevreau - Couronnes,desserts,Desserts,7,velib
aQh7g0UkQNHWUU2ZY3jFSQ,Kahwehgi Coffee House,6.0,5.0,48.864105,2.397389,0,Henri Chevreau - Couronnes,coffee,Coffee & Tea,7,velib
JGmlBOPev4wX4bQOmjMvbA,Haut les Coeurs,5.0,5.0,48.8641349120439,2.38610990345478,€,Henri Chevreau - Couronnes,bars,Bars,7,velib
v0erDERoPDk719Mt1gkEZw,Le Temple du Thé PARIS,4.0,5.0,48.8643074,2.4011871,€€€€,Henri Chevreau - Couronnes,coffee,Coffee & Tea,7,velib
gcI2EOl5TnFpHa4uzrlJOw,Tunis Tunis,4.0,5.0,48.871241,2.37818,€,Henri Chevreau - Couronnes,mediterranean,Mediterranean,7,velib
TzbS5NTzdK5oYkc8YEx4SA,My Woodie,7.0,4.5,48.86559,2.37679,€€,Henri Chevreau - Couronnes,cocktailbars,Cocktail Bars,7,velib
XkiFIjW7peRyKhBVOYKzVA,L'Entracte Bistrot,7.0,4.5,48.8648,2.39715,€€€,Henri Chevreau - Couronnes,french,French,7,velib
XkiFIjW7peRyKhBVOYKzVA,L'Entracte Bistrot,7.0,4.5,48.8648,2.39715,€€€,Henri Chevreau - Couronnes,bistros,Bistros,7,velib
XMtOE6L58G8II2HN2EQqEQ,Oxymore,7.0,4.5,48.8631825234595,2.37932123243809,0,Henri Chevreau - Couronnes,pizza,Pizza,7,velib
XMtOE6L58G8II2HN2EQqEQ,Oxymore,7.0,4.5,48.8631825234595,2.37932123243809,0,Henri Chevreau - Couronnes,french,French,7,velib
XMtOE6L58G8II2HN2EQqEQ,Oxymore,7.0,4.5,48.8631825234595,2.37932123243809,0,Henri Chevreau - Couronnes,cocktailbars,Cocktail Bars,7,velib
Jp5n11ZLuFH3n6iQ9zSSZg,Couscous Deli,6.0,4.5,48.86211,2.38463,€€,Henri Chevreau - Couronnes,moroccan,Moroccan,7,velib
Jp5n11ZLuFH3n6iQ9zSSZg,Couscous Deli,6.0,4.5,48.86211,2.38463,€€,Henri Chevreau - Couronnes,gluten_free,Gluten-Free,7,velib
42oT6JZLfnCRT_4Z8GGMvQ,L'Arbre Jaune,6.0,4.5,48.86777,2.37799,€€€,Henri Chevreau - Couronnes,french,French,7,velib
X5IyD3AYdOtIkUuE0QV5cA,Le Jourdain,24.0,4.5,48.8721699,2.38924,€€,Henri Chevreau - Couronnes,tapas,Tapas Bars,7,velib
X5IyD3AYdOtIkUuE0QV5cA,Le Jourdain,24.0,4.5,48.8721699,2.38924,€€,Henri Chevreau - Couronnes,seafood,Seafood,7,velib
i68SO4FbrwQ735qjDEFJnA,Le Khelkom,14.0,4.5,48.86753,2.37687,€€,Henri Chevreau - Couronnes,senegalese,Senegalese,7,velib
RZKuo6dEEUk4FQrhHfo4pw,Chez Papa,8.0,4.5,48.8762093,2.3927701,€€,Henri Chevreau - Couronnes,french,French,7,velib
u8yQBt-WlxQPYZKEe2FY1g,Scoop Me A Cookie,37.0,4.5,48.86623,2.38167,€€,Henri Chevreau - Couronnes,bakeries,Bakeries,7,velib
u8yQBt-WlxQPYZKEe2FY1g,Scoop Me A Cookie,37.0,4.5,48.86623,2.38167,€€,Henri Chevreau - Couronnes,desserts,Desserts,7,velib
ZUDq3UloGN-1A-a6OVX6Aw,O'Grady's,1.0,5.0,48.9127944,2.3354786,0,Carrefour Pleyel,pubs,Pubs,21,velib
ZUDq3UloGN-1A-a6OVX6Aw,O'Grady's,1.0,5.0,48.9127944,2.3354786,0,Carrefour Pleyel,musicvenues,Music Venues,21,velib
tpaCl2PkKpeNFoGevHD7FQ,Nayagom Angélique,1.0,5.0,48.919529,2.344491,0,Carrefour Pleyel,cakeshop,Patisserie/Cake Shop,21,velib
tpaCl2PkKpeNFoGevHD7FQ,Nayagom Angélique,1.0,5.0,48.919529,2.344491,0,Carrefour Pleyel,bakeries,Bakeries,21,velib
qBWYoCphaZeK9NqyqV0tgQ,Cooking Cuisine Maison,5.0,4.0,48.9170895726324,2.35244828042596,€€,Carrefour Pleyel,salad,Salad,21,velib
qBWYoCphaZeK9NqyqV0tgQ,Cooking Cuisine Maison,5.0,4.0,48.9170895726324,2.35244828042596,€€,Carrefour Pleyel,hotdogs,Fast Food,21,velib
qBWYoCphaZeK9NqyqV0tgQ,Cooking Cuisine Maison,5.0,4.0,48.9170895726324,2.35244828042596,€€,Carrefour Pleyel,sandwiches,Sandwiches,21,velib
QLTo1y7dGCAANPQ7Po9fhA,Brasserie Latour,1.0,5.0,48.9220237,2.342953,0,Carrefour Pleyel,french,French,21,velib
QLTo1y7dGCAANPQ7Po9fhA,Brasserie Latour,1.0,5.0,48.9220237,2.342953,0,Carrefour Pleyel,brasseries,Brasseries,21,velib
YXuSdz_JWpB4_nY4ggmlbw,Au Grand Comptoir,1.0,5.0,48.920791,2.344385,0,Carrefour Pleyel,bars,Bars,21,velib
YXuSdz_JWpB4_nY4ggmlbw,Au Grand Comptoir,1.0,5.0,48.920791,2.344385,0,Carrefour Pleyel,salad,Salad,21,velib
YXuSdz_JWpB4_nY4ggmlbw,Au Grand Comptoir,1.0,5.0,48.920791,2.344385,0,Carrefour Pleyel,burgers,Burgers,21,velib
xsCFiOHruIdlj6JFs1rokA,Fresh Factory,1.0,5.0,48.9264453112951,2.33031793334351,0,Carrefour Pleyel,burgers,Burgers,21,velib
xsCFiOHruIdlj6JFs1rokA,Fresh Factory,1.0,5.0,48.9264453112951,2.33031793334351,0,Carrefour Pleyel,bbq,Barbeque,21,velib
xsCFiOHruIdlj6JFs1rokA,Fresh Factory,1.0,5.0,48.9264453112951,2.33031793334351,0,Carrefour Pleyel,salad,Salad,21,velib
q3sXsBE_DWLkcQR7rLvz0w,restaurant chinois,1.0,5.0,48.914089,2.3362252,0,Carrefour Pleyel,chinese,Chinese,21,velib
ACekuBfaUUkw9isv7zBUiQ,Le Coq de la Maison Blanche,13.0,4.0,48.912806,2.335321,€€,Carrefour Pleyel,french,French,21,velib
ACekuBfaUUkw9isv7zBUiQ,Le Coq de la Maison Blanche,13.0,4.0,48.912806,2.335321,€€,Carrefour Pleyel,seafood,Seafood,21,velib
oGDr0XaImMDpiVuqxgdeoQ,Le Ripailleur,2.0,4.5,48.9121917789049,2.33626858435468,0,Carrefour Pleyel,bistros,Bistros,21,velib
cJPOKlNnbJAxEQGB9t_Rkg,Emir Pizza,3.0,4.0,48.91884,2.34409,0,Carrefour Pleyel,pizza,Pizza,21,velib
cJPOKlNnbJAxEQGB9t_Rkg,Emir Pizza,3.0,4.0,48.91884,2.34409,0,Carrefour Pleyel,halal,Halal,21,velib
B6t9rEvRLyMwJbQ3RKHbJQ,Osaka,3.0,3.5,48.9273623360494,2.33570623915922,€€,Carrefour Pleyel,japanese,Japanese,21,velib
O9acSDghTMkUevs3TxrPqw,Ginjinha,1.0,4.0,48.9135175,2.3339535,0,Carrefour Pleyel,portuguese,Portuguese,21,velib
zBzGBbcTPtAd6XjzcK8UWw,Chen Sushi,1.0,4.0,48.91684,2.3397,0,Carrefour Pleyel,sushi,Sushi Bars,21,velib
zBzGBbcTPtAd6XjzcK8UWw,Chen Sushi,1.0,4.0,48.91684,2.3397,0,Carrefour Pleyel,japanese,Japanese,21,velib
5dKZ9WDjaG8FLpXLt6AgpQ,Auberge de Tighza,1.0,4.0,48.91841,2.3443,0,Carrefour Pleyel,french,French,21,velib
5dKZ9WDjaG8FLpXLt6AgpQ,Auberge de Tighza,1.0,4.0,48.91841,2.3443,0,Carrefour Pleyel,bars,Bars,21,velib
2V2yDdQdf7xPu4gdZt8Tjw,Amira chicha,1.0,4.0,48.911856,2.333764,0,Carrefour Pleyel,restaurants,Restaurants,21,velib
Xghxj90gTCgRhBwSTSa6bw,Les Deux Frères,1.0,4.0,48.926384,2.342133,0,Carrefour Pleyel,french,French,21,velib
Xghxj90gTCgRhBwSTSa6bw,Les Deux Frères,1.0,4.0,48.926384,2.342133,0,Carrefour Pleyel,lebanese,Lebanese,21,velib
lc41IrM0HbxYR69YmIePaA,Cafe Loom,1.0,4.0,48.911856,2.333764,0,Carrefour Pleyel,restaurants,Restaurants,21,velib
lc41IrM0HbxYR69YmIePaA,Cafe Loom,1.0,4.0,48.911856,2.333764,0,Carrefour Pleyel,bars,Bars,21,velib
fPiYIjJGnPhg72jZa0plIg,Chez Serge,7.0,3.0,48.913781,2.33595,€€,Carrefour Pleyel,french,French,21,velib
LPjEK6YnHJPvfZexgoEyGQ,Mizumi,7.0,4.5,48.84581,2.2778,0,Place Violet,japanese,Japanese,25,velib
LPjEK6YnHJPvfZexgoEyGQ,Mizumi,7.0,4.5,48.84581,2.2778,0,Place Violet,sushi,Sushi Bars,25,velib
hH8eOc6t-KS4DxfxeRjzvQ,Amalfi,31.0,4.5,48.85067,2.2918,€€,Place Violet,italian,Italian,25,velib
hH8eOc6t-KS4DxfxeRjzvQ,Amalfi,31.0,4.5,48.85067,2.2918,€€,Place Violet,pizza,Pizza,25,velib
kJVuq3kyfU45wsRwQPWk8Q,La Pieta,18.0,4.5,48.8461021,2.2786725,€€,Place Violet,italian,Italian,25,velib
-Oqr-JRnFK-cMTtc13zL3Q,La Gambette à Pain,13.0,5.0,48.869797035591,2.4029097295433,€€€,Haxo - Surmelin,bakeries,Bakeries,11,velib
39JKH-41xyEVKjVI75ST4w,Le Stendhal,5.0,4.5,48.86167,2.40166,€€,Haxo - Surmelin,french,French,11,velib
39JKH-41xyEVKjVI75ST4w,Le Stendhal,5.0,4.5,48.86167,2.40166,€€,Haxo - Surmelin,international,International,11,velib
nsOeoBRrECA9_llX-IB22w,Le Comptoir,7.0,4.5,48.8662187226949,2.39496722817421,€€,Haxo - Surmelin,french,French,11,velib
B4d0GBKrF2Rz3WWr3bpKFA,Ma Pomme en Colimaçon,9.0,4.5,48.869257,2.392259,€€,Haxo - Surmelin,cafes,Cafes,11,velib
FECqJqzCLd7lpI-Bou5csA,Pho Hanoi,9.0,4.5,48.8748017998448,2.39552234354335,€€,Haxo - Surmelin,vietnamese,Vietnamese,11,velib
BNRuBK7WeRumRzipT7xBjA,Chéri-Chérie,16.0,4.5,48.8730507,2.4047599,€€,Haxo - Surmelin,french,French,11,velib
BNRuBK7WeRumRzipT7xBjA,Chéri-Chérie,16.0,4.5,48.8730507,2.4047599,€€,Haxo - Surmelin,bars,Bars,11,velib
rpgpw9v79Hh91kF5soQNnQ,Chez Wuhan,5.0,4.5,48.8639195228482,2.40420311070864,€€,Haxo - Surmelin,chinese,Chinese,11,velib
f6qIKSyHqK3ZGugkvb076w,Huitzilin,10.0,4.5,48.86499,2.40518,€€,Haxo - Surmelin,mexican,Mexican,11,velib
_3AP0cwBociYfFTpjH5WIg,La Confidente,5.0,4.5,48.86813,2.4013,€€,Haxo - Surmelin,french,French,11,velib
dmWAR1xuEUiWPQo0NX6Fhw,Le Tablier Rouge,9.0,4.5,48.86887,2.3972,€€,Haxo - Surmelin,french,French,11,velib
R184dXR3enkK9yN8cq46Iw,Café des Banques,6.0,4.5,48.8643858,2.3978411,€€,Haxo - Surmelin,bars,Bars,11,velib
R184dXR3enkK9yN8cq46Iw,Café des Banques,6.0,4.5,48.8643858,2.3978411,€€,Haxo - Surmelin,moroccan,Moroccan,11,velib
R184dXR3enkK9yN8cq46Iw,Café des Banques,6.0,4.5,48.8643858,2.3978411,€€,Haxo - Surmelin,brasseries,Brasseries,11,velib
l6pI9BbiMXJrnQIxUDdCaw,Aux Petits Oignons,51.0,4.5,48.868136,2.399965,€€,Haxo - Surmelin,bistros,Bistros,11,velib
8sM5s2_D19WIwADb-3mhyQ,La Maroquinerie,86.0,4.5,48.86826,2.39229,€€,Haxo - Surmelin,bars,Bars,11,velib
8sM5s2_D19WIwADb-3mhyQ,La Maroquinerie,86.0,4.5,48.86826,2.39229,€€,Haxo - Surmelin,musicvenues,Music Venues,11,velib
SHKMfl_9Lcx7R5K0mRHWyg,Lotus Canton,2.0,5.0,48.867298,2.416348,0,Haxo - Surmelin,chinese,Chinese,11,velib
SHKMfl_9Lcx7R5K0mRHWyg,Lotus Canton,2.0,5.0,48.867298,2.416348,0,Haxo - Surmelin,panasian,Pan Asian,11,velib
MPUp8Rx4H5jmu713uruizw,Le Petit Village,2.0,5.0,48.871197,2.392634,0,Haxo - Surmelin,moroccan,Moroccan,11,velib
yjqZzO9eU-PWTYsIzgY9zA,Sushisaka,8.0,4.5,48.8686526,2.401042,€,Haxo - Surmelin,chinese,Chinese,11,velib
yjqZzO9eU-PWTYsIzgY9zA,Sushisaka,8.0,4.5,48.8686526,2.401042,€,Haxo - Surmelin,japanese,Japanese,11,velib
5s8e60g-7gQ_Ybqdp_LCbQ,An di an di,5.0,4.5,48.8686905,2.38535,€€€,Ménilmontant - Pelleport,french,French,6,velib
5s8e60g-7gQ_Ybqdp_LCbQ,An di an di,5.0,4.5,48.8686905,2.38535,€€€,Ménilmontant - Pelleport,panasian,Pan Asian,6,velib
bNLELF0e_VObyiBvvScW4g,Boulangerie Père Lachaise,4.0,5.0,48.8632732,2.3880754,€,Ménilmontant - Pelleport,bakeries,Bakeries,6,velib
bNLELF0e_VObyiBvvScW4g,Boulangerie Père Lachaise,4.0,5.0,48.8632732,2.3880754,€,Ménilmontant - Pelleport,cakeshop,Patisserie/Cake Shop,6,velib
xJ2cKZbEDGaa1CxSoJ-5Cg,O Divin,12.0,4.5,48.87888197,2.38977844,€€€€,Ménilmontant - Pelleport,wine_bars,Wine Bars,6,velib
xJ2cKZbEDGaa1CxSoJ-5Cg,O Divin,12.0,4.5,48.87888197,2.38977844,€€€€,Ménilmontant - Pelleport,french,French,6,velib
KKdzARPYdmbjmzGrYXcYbA,Bar & Beer Ménilmontant,3.0,5.0,48.863286,2.3874483,€,Ménilmontant - Pelleport,beerbar,Beer Bar,6,velib
ffyDe0isvIoazdm78LAVSg,Bistrot Blanc Bec,8.0,4.5,48.8665619,2.38533,€€€,Ménilmontant - Pelleport,bistros,Bistros,6,velib
ffyDe0isvIoazdm78LAVSg,Bistrot Blanc Bec,8.0,4.5,48.8665619,2.38533,€€€,Ménilmontant - Pelleport,french,French,6,velib
cptjvv5RQFpHW53KgeGAhA,Dr Auguste,3.0,5.0,48.86329,2.3881199,€€,Ménilmontant - Pelleport,bagels,Bagels,6,velib
IS-ph2BFwGrYLMOYFCOUnw,TopKnot Café,9.0,4.5,48.87488,2.38607,0,Ménilmontant - Pelleport,cafes,Cafes,6,velib
lTTzYtu-mkObqRANIRt5wg,Les Trois 8,31.0,4.5,48.8666847,2.3855099,€€,Ménilmontant - Pelleport,beerbar,Beer Bar,6,velib
lTTzYtu-mkObqRANIRt5wg,Les Trois 8,31.0,4.5,48.8666847,2.3855099,€€,Ménilmontant - Pelleport,wine_bars,Wine Bars,6,velib
sCbLigteBXDzIve1ZgBCfQ,L'Etoile du Liban,10.0,5.0,48.9129148,2.2726495,€€,Gare d'Asnières sur Seine,hotdogs,Fast Food,16,velib
sCbLigteBXDzIve1ZgBCfQ,L'Etoile du Liban,10.0,5.0,48.9129148,2.2726495,€€,Gare d'Asnières sur Seine,lebanese,Lebanese,16,velib
IMnLlceZimV_OhHO6F6eLg,Saisons - Cuisine du Marché,4.0,5.0,48.90858,2.29062,0,Gare d'Asnières sur Seine,french,French,16,velib
QTzEWq8nRLLwYUJi_3Iz8Q,La Terrasse,2.0,5.0,48.914858,2.271599,€€,Gare d'Asnières sur Seine,bars,Bars,16,velib
QTzEWq8nRLLwYUJi_3Iz8Q,La Terrasse,2.0,5.0,48.914858,2.271599,€€,Gare d'Asnières sur Seine,cafes,Cafes,16,velib
rl4JqMHzHx6dHbBNzSLcTg,Dominique Cussy,2.0,5.0,48.9148316,2.2829729,€€,Gare d'Asnières sur Seine,butcher,Butcher,16,velib
Jyb9N5vDI7pnFwUSv2hXZQ,Boucherie Ornaise,2.0,5.0,48.9065533,2.2845686,0,Gare d'Asnières sur Seine,butcher,Butcher,16,velib
hi8exBCxJra79qPEovRing,Île de la Jatte,5.0,4.0,48.8984669074759,2.27465448467856,0,Gare d'Asnières sur Seine,parks,Parks,16,velib
hi8exBCxJra79qPEovRing,Île de la Jatte,5.0,4.0,48.8984669074759,2.27465448467856,0,Gare d'Asnières sur Seine,landmarks,Landmarks & Historical Buildings,16,velib
KCts2Ipmfzgc_QH2Gp22zA,Melting Pot,5.0,4.0,48.905083,2.2829725,€€,Gare d'Asnières sur Seine,pizza,Pizza,16,velib
KCts2Ipmfzgc_QH2Gp22zA,Melting Pot,5.0,4.0,48.905083,2.2829725,€€,Gare d'Asnières sur Seine,italian,Italian,16,velib
3bYzNVawAvwGkF1e6O3xDw,Chez Nous,7.0,4.0,48.9138461,2.2877233,€€,Gare d'Asnières sur Seine,bars,Bars,16,velib
fktUPloPt_3PWrzyYNq1rA,Itoya,8.0,4.0,48.90948,2.28751,€€,Gare d'Asnières sur Seine,japanese,Japanese,16,velib
BbaN5LPeNF9Ejd_mVDmnaw,Village du Bengale,8.0,4.0,48.9139276,2.2836399,0,Gare d'Asnières sur Seine,indpak,Indian,16,velib
az9nK5n9cFyw0On1gn-u7g,Cas Azzurra,1.0,5.0,48.89777272598,2.29203209280968,0,Gare d'Asnières sur Seine,pizza,Pizza,16,velib
C5xv5wdf8mkZXqrq4aim3g,Le 24,1.0,5.0,48.9055275,2.2825338,0,Gare d'Asnières sur Seine,french,French,16,velib
C5xv5wdf8mkZXqrq4aim3g,Le 24,1.0,5.0,48.9055275,2.2825338,0,Gare d'Asnières sur Seine,wine_bars,Wine Bars,16,velib
C5xv5wdf8mkZXqrq4aim3g,Le 24,1.0,5.0,48.9055275,2.2825338,0,Gare d'Asnières sur Seine,beer_and_wine,"Beer, Wine & Spirits",16,velib
zMT2NdJn6TW1YmfkIWAfjw,Mumtaz,4.0,4.5,48.90704,2.28226,€€,Gare d'Asnières sur Seine,indpak,Indian,16,velib
MZPyGja5tPCnvcjPA2IkcA,Brossolette Pizzeria,1.0,5.0,48.9112445,2.2932973,0,Gare d'Asnières sur Seine,italian,Italian,16,velib
MZPyGja5tPCnvcjPA2IkcA,Brossolette Pizzeria,1.0,5.0,48.9112445,2.2932973,0,Gare d'Asnières sur Seine,pizza,Pizza,16,velib
mx4A-HpA5RVXlWDHJKrBIg,Bistrot d'Asnières,5.0,4.0,48.909906,2.292204,0,Gare d'Asnières sur Seine,french,French,16,velib
ZkHS5rUeb-J5K1u0WRRZFA,Square Maréchal Leclerc,1.0,5.0,48.9114362401733,2.28819127710724,0,Gare d'Asnières sur Seine,parks,Parks,16,velib
yORtNidFFmSfFLGdyBtSgA,Brasserie du Parc,1.0,5.0,48.898329,2.2832741,0,Gare d'Asnières sur Seine,breakfast_brunch,Breakfast & Brunch,16,velib
BD_poW53hBAKxDjf40Mq1Q,Café de la Butte,23.0,5.0,48.88965590654,2.336664036781,€€€,Mairie du 18ème,french,French,6,velib
EGOI9ZJssbshHMCs5CgEEQ,Le Réciproque,6.0,5.0,48.8916210880693,2.34613191336393,0,Mairie du 18ème,french,French,6,velib
8jq9Wumj3Yri8HKPWT5Ekg,Le Bistrot de la Galette,6.0,5.0,48.88716,2.33751,€€€,Mairie du 18ème,french,French,6,velib
TU0s5H4ct3hbu1axgoxlFA,La Vache et le Cuisinier,80.0,5.0,48.8846092,2.3412001,€€€,Mairie du 18ème,french,French,6,velib
Y1HWvUYyacXV5MoyCbLCoA,Café Tabac,17.0,5.0,48.8851649,2.337411,€,Mairie du 18ème,cafes,Cafes,6,velib
0v26s2eIC20M_vTnwqyHPg,La Boîte aux Lettres,51.0,5.0,48.8868300540186,2.3381794989109,€€€,Mairie du 18ème,french,French,6,velib
QUgI1WoNc8vxFI9ondu-xg,Boris Lumé,10.0,5.0,48.88901,2.33475,€,Mairie du 18ème,bakeries,Bakeries,6,velib
NEoldzd3tUx98uOLvvnWKw,Les Délices du Sacré-Coeur,5.0,5.0,48.8877,2.34794,0,Mairie du 18ème,african,African,6,velib
IQzmfrWb2kW-RuegmPaS-w,L'Atelier Ramey,26.0,5.0,48.888275,2.34670993005943,€€€,Mairie du 18ème,bistros,Bistros,6,velib
26Ts-2XRSeqiweSwLuyv6Q,Grenouilles,51.0,5.0,48.8871061857917,2.34178242552619,€,Mairie du 18ème,sandwiches,Sandwiches,6,velib
26Ts-2XRSeqiweSwLuyv6Q,Grenouilles,51.0,5.0,48.8871061857917,2.34178242552619,€,Mairie du 18ème,delicatessen,Delicatessen,6,velib
C4bVk10hzVqRZYb6yy6D8A,Café Pimpin,8.0,5.0,48.89176,2.34482,€€,Mairie du 18ème,coffee,Coffee & Tea,6,velib
VvOuiA43GoL0QxNmueeGMg,Le Pain Boulanger,4.0,5.0,48.8896,2.34394,€,Mairie du 18ème,bakeries,Bakeries,6,velib
d0p3U3DSWIBJ40XZgMmC0A,Sashimi Ya,6.0,5.0,48.8198562,2.4838762,€€,Place de Verdun,japanese,Japanese,26,velib
ScuxLQQOQWGB6jrP4565MA,La Crêperie - La Bolée de Tournant,12.0,4.5,48.816892,2.467781,€€,Place de Verdun,french,French,26,velib
ScuxLQQOQWGB6jrP4565MA,La Crêperie - La Bolée de Tournant,12.0,4.5,48.816892,2.467781,€€,Place de Verdun,creperies,Creperies,26,velib
ScuxLQQOQWGB6jrP4565MA,La Crêperie - La Bolée de Tournant,12.0,4.5,48.816892,2.467781,€€,Place de Verdun,salad,Salad,26,velib
PCOSXTuU7pLdNnas9cdD8w,The Soul Cat,4.0,5.0,48.81991,2.47532,€€,Place de Verdun,lounges,Lounges,26,velib
PCOSXTuU7pLdNnas9cdD8w,The Soul Cat,4.0,5.0,48.81991,2.47532,€€,Place de Verdun,cafes,Cafes,26,velib
Pd7N6yw3RaYwJifGYjuULg,Golf du Parc du Tremblay,7.0,4.0,48.8217416,2.4861189,0,Place de Verdun,golf,Golf,26,velib
4pWhD6wJu45sBhbrI14wjA,La Fournée d'Augustine,1.0,5.0,48.8201822,2.4770593,0,Place de Verdun,bakeries,Bakeries,26,velib
FfLcAoVwNQW3MIVo-0UWzA,New Ichiban Sushi,6.0,4.0,48.81982,2.48452,€€,Place de Verdun,japanese,Japanese,26,velib
FfLcAoVwNQW3MIVo-0UWzA,New Ichiban Sushi,6.0,4.0,48.81982,2.48452,€€,Place de Verdun,panasian,Pan Asian,26,velib
QBHF29wgC_ZNv3G8Ji1PDw,Sakura,2.0,4.5,48.815626,2.460799,0,Place de Verdun,japanese,Japanese,26,velib
QBHF29wgC_ZNv3G8Ji1PDw,Sakura,2.0,4.5,48.815626,2.460799,0,Place de Verdun,sushi,Sushi Bars,26,velib
GoLGuHW-Lt58SeHyHk7XJg,La Fabrike,2.0,4.5,48.81993,2.47542,0,Place de Verdun,burgers,Burgers,26,velib
_1hVJY8mN9A9b4IANm-qYw,Au Rendez-Vous Gourmand,8.0,4.0,48.8191,2.4760399,€€,Place de Verdun,creperies,Creperies,26,velib
-N7A5RVxt4vdJBB5h8tZXw,Loulou Pizza,2.0,4.5,48.8164,2.47825,0,Place de Verdun,pizza,Pizza,26,velib
-N7A5RVxt4vdJBB5h8tZXw,Loulou Pizza,2.0,4.5,48.8164,2.47825,0,Place de Verdun,italian,Italian,26,velib
-N7A5RVxt4vdJBB5h8tZXw,Loulou Pizza,2.0,4.5,48.8164,2.47825,0,Place de Verdun,fooddeliveryservices,Food Delivery Services,26,velib
x2qBVutfA9sHbuEXzXS4Og,Soleil Levant,8.0,4.0,48.81979,2.485168,€€,Place de Verdun,chinese,Chinese,26,velib
x2qBVutfA9sHbuEXzXS4Og,Soleil Levant,8.0,4.0,48.81979,2.485168,€€,Place de Verdun,vietnamese,Vietnamese,26,velib
x2qBVutfA9sHbuEXzXS4Og,Soleil Levant,8.0,4.0,48.81979,2.485168,€€,Place de Verdun,thai,Thai,26,velib
8H5e26ZB6nGJOhCG5sCJjg,Parc du Tremblay,5.0,3.5,48.8282819,2.4814043,0,Place de Verdun,stadiumsarenas,Stadiums & Arenas,26,velib
8H5e26ZB6nGJOhCG5sCJjg,Parc du Tremblay,5.0,3.5,48.8282819,2.4814043,0,Place de Verdun,parks,Parks,26,velib
6IXORSpn4mB1BG7Fz6jf6Q,Le Palais d'Or,5.0,3.5,48.817723,2.466705,0,Place de Verdun,chinese,Chinese,26,velib
