fsq_id,name,popularity,rating,latitude,longitude,price,station
4bcb2d36cc8cd13a6bc9becf,Amorino,0.9895810677309212,8.9,48.844724,2.331998,1.0,Cassini - Denfert-Rochereau
546d1cf4498e84042b94bbb5,Un Jour à Hà Nôi,0.9753572336372188,8.9,48.834685,2.327809,2.0,Cassini - Denfert-Rochereau
4fd4c769e4b0191b9c7fcce3,Fontaine de l'Observatoire,0.9916617096377744,8.8,48.840843,2.335753,0.0,Cassini - Denfert-Rochereau
4b9d145ff964a520ca8d36e3,Le Bistrot des Campagnes,0.9424154837492432,8.7,48.841019,2.330699,3.0,Cassini - Denfert-Rochereau
4adcda05f964a520733221e3,La Closerie des Lilas,0.9930348284780656,8.7,48.840089,2.335984,3.0,Cassini - Denfert-Rochereau
4b18361bf964a520e1ce23e3,Crêperie Josselin,0.9842065128808504,8.7,48.841676,2.325421,2.0,Cassini - Denfert-Rochereau
4adcda0ff964a520763521e3,Fondation Cartier pour l'Art Contemporain,0.9937318697214194,8.7,48.83741,2.331781,0.0,Cassini - Denfert-Rochereau
54d1d78e498e60ecf1b0476b,La Cantine du Troquet Daguerre,0.972592652766022,8.6,48.835899,2.324159,3.0,Cassini - Denfert-Rochereau
5309eec8498eb8684d85792e,Le Diamant Rose,0.9601664513525484,8.5,48.840378,2.335041,1.0,Cassini - Denfert-Rochereau
4b22eca6f964a5206c5024e3,Prescription Cocktail Club,0.9880638238215156,9.2,48.854997,2.337965,2.0,Saint-Sulpice
59468bd1898bdc07ffc0d6ac,Breizh Café,0.9951757408683668,9.2,48.851598,2.33883,0.0,Raspail - Varenne
4adcda09f964a5200c3421e3,Jardin des Plantes,0.9996750634805418,9.2,48.843328,2.35936,0.0,Lacépède - Monge
4bc0790f4cdfc9b6b4de9221,La Filmothèque du Quartier Latin,0.988939056059411,9.1,48.849529,2.342908,0.0,Lacépède - Monge
4d3898babb0d721ea09c55e3,Au Moulin à Vent,0.978168982712853,9.1,48.848535,2.354691,3.0,Lacépède - Monge
4adcda09f964a520ea3321e3,Panthéon,0.999774640801021,9.1,48.846203,2.346103,0.0,Lacépède - Monge
4b588679f964a5201c5c28e3,Album,0.997670414791949,9.0,48.850621,2.345634,0.0,Lacépède - Monge
4e83dade4fc6f78732f6b025,Place du Panthéon,0.9987133562011776,9.0,48.846504,2.344946,0.0,Lacépède - Monge
5522d0a3498eaa1b74f88c64,Chez Neung,0.9814104865400288,9.0,48.837717,2.354066,2.0,Lacépède - Monge
4df27ab522718759f81c4fc7,Aux Prés,0.9681142938002636,9.1,48.852731,2.330484,3.0,Saint-Romain - Cherche-Midi
51602778e4b01c5e825f4878,Mori Yoshida,0.9811877477968518,9.1,48.848006,2.312225,0.0,Saint-Romain - Cherche-Midi
4b2569f3f964a520877124e3,Le Petit Lutetia,0.9922041439888054,9.1,48.848352,2.320692,3.0,Saint-Romain - Cherche-Midi
4b4635eff964a520271a26e3,Fromagerie Quatrehomme,0.9810200386255186,9.1,48.848033,2.319552,0.0,Saint-Romain - Cherche-Midi
4adcda10f964a520b13521e3,Rodin Museum (Musée Rodin),0.9987500425824068,9.0,48.85531,2.315888,1.0,Saint-Romain - Cherche-Midi
4adcda1ef964a5203a3921e3,Nicole Barthelemy Fromager,0.9933859695555444,9.0,48.854495,2.325618,0.0,Saint-Romain - Cherche-Midi
4f928bdbe4b020d1a2912d6b,UrbanSoccer,0.9779095575884468,8.2,48.907601,2.373501,0.0,André Karman - République
5696a3af498e5e76ec30003b,Hoops Factory,0.9169525147204104,8.1,48.904885,2.37917,0.0,André Karman - République
4f4d4213e4b063a3e170a08b,Le Five,0.9555963764337168,7.1,48.906294,2.385793,0.0,André Karman - République
