category_id,category,fsq_id
13148,French Restaurant,503fdaf5e4b003e2b260a76a
16007,Structure,4adcda09f964a520f63321e3
16017,Garden,4b30f9bbf964a5208ffd24e3
16026,Monument,4adcda09f964a520f73321e3
16041,Plaza,50c5c94690e732743b022d32
16026,Monument,4c6d415de6b7b1f7e020a98e
13148,French Restaurant,5451852a498e812da94cf923
13338,Seafood Restaurant,5451852a498e812da94cf923
13002,Bakery,4e760d1e1f6e072f13ef90f1
13047,Pastry Shop,4e760d1e1f6e072f13ef90f1
18075,Swimming Pool,4ba602e1f964a5203b2e39e3
17058,Beer Store,51f802c8498e40f00debfa6a
17076,Liquor Store,51f802c8498e40f00debfa6a
17080,Wine Store,51f802c8498e40f00debfa6a
12080,Library,4adcda09f964a520133421e3
10024,Movie Theater,4b1cf16ef964a5209f0a24e3
13016,Lounge,4adcda07f964a5203b3321e3
13035,Coffee Shop,4adcda07f964a5203b3321e3
13065,Restaurant,4adcda07f964a5203b3321e3
13034,Café,5129080be4b096ae47d1d543
13148,French Restaurant,5129080be4b096ae47d1d543
10035,Performing Arts Venue,4baca14ff964a52073ff3ae3
13148,French Restaurant,54b28ef0498e92acf06e18b0
13003,Bar,552bcfc4498e003e2da33ad0
13065,Restaurant,552bcfc4498e003e2da33ad0
13035,Coffee Shop,5698d2d5498e61bdaa0fa9b8
13065,Restaurant,5698d2d5498e61bdaa0fa9b8
16032,Park,4b6ed6b6f964a520d0cc2ce3
18000,Sports and Recreation,4b6ed6b6f964a520d0cc2ce3
19000,Travel and Transportation,4b6ed6b6f964a520d0cc2ce3
16032,Park,4b9f357bf964a520fe1737e3
13047,Pastry Shop,541dd109498ed1e00755fbf3
13065,Restaurant,541dd109498ed1e00755fbf3
17018,Bookstore,4b487de3f964a5202d4e26e3
19020,Parking,4d88ba1c7139b1f731bea6d4
18075,Swimming Pool,4ddc1613b3ad1aa3071ae3d5
17000,Retail,509940fb3d7c4b7466e64c3c
17069,Grocery Store,4c371e22dfb0e21e1720aca8
12075,Post Office,055729b840b14f0968d604e8
17057,Food and Beverage Retail,5d39a6cc28d5f700081b9fd4
17134,Tobacco Store,533c2ec7498eea8fb06b2d5b
18000,Sports and Recreation,f830ee8ac6414280ae39d003
11076,Home Improvement Service,58b0608731e74cd8986df04e
13148,French Restaurant,518cfe05498ee0772581297e
17077,Meat and Seafood Store,518cfe05498ee0772581297e
13236,Italian Restaurant,4caf938d75ebb60c9855bdad
17057,Food and Beverage Retail,53ce3e45498e1ba1b16e9b14
13236,Italian Restaurant,59e10655dd84424274bf80ec
13065,Restaurant,5bf2afc17e210b0025f5f0ed
13148,French Restaurant,4adcda12f964a5205c3621e3
16000,Landmarks and Outdoors,4bc7556a14d79521482d67e9
12082,Organization,4adcda19f964a520ac3821e3
17002,Antique Store,4b085867f964a520a90923e3
13148,French Restaurant,573e08f1498e998174206ed7
13064,Pizzeria,5271597911d2c3bb59501bbc
13236,Italian Restaurant,5271597911d2c3bb59501bbc
13027,Bistro,52d0529f498e4ede95bdd2aa
13007,Beer Garden,51acb88f8bbd1eaae07a2b70
13027,Bistro,51acb88f8bbd1eaae07a2b70
13148,French Restaurant,51acb88f8bbd1eaae07a2b70
10000,Arts and Entertainment,4badedc4f964a5204e733be3
17054,Flea Market,4badedc4f964a5204e733be3
16011,Castle,4adcda09f964a520103421e3
13049,Diner,5303e287498ec249d1af7b04
13148,French Restaurant,5303e287498ec249d1af7b04
18075,Swimming Pool,4e6debd062e1ce64872648c5
17069,Grocery Store,4da9ab616e81162ae7c27c7e
17071,Health Food Store,574f0f57498e8c46a198d64f
13064,Pizzeria,4e1f455cc65bd9e1fde5f005
13236,Italian Restaurant,4e1f455cc65bd9e1fde5f005
12075,Post Office,4e986f3e77c8d1cccbb8b022
17057,Food and Beverage Retail,4ca2558e1f709eb00b2efa94
12087,Social Services Organization,f8bb1306267940fee5ddaed5
13039,Deli,5e526237093267000741e4f8
17061,Cheese Store,5e526237093267000741e4f8
13035,Coffee Shop,4cdd3e1f3f6a8cfa698bf6ea
13065,Restaurant,4cdd3e1f3f6a8cfa698bf6ea
13002,Bakery,4c5c42566147be9aa6bb8e09
13145,Fast Food Restaurant,4c5c42566147be9aa6bb8e09
16032,Park,4b7e6e5df964a520d5ec2fe3
13313,Moroccan Restaurant,4c991c3078ffa0934d156175
17065,Farmers Market,4c306c5c452620a1a51a1f0f
17069,Grocery Store,4c306c5c452620a1a51a1f0f
17068,Gourmet Store,4b97eb96f964a520721f35e3
17069,Grocery Store,4b97eb96f964a520721f35e3
13031,Burger Joint,4f6081bce4b0382505fcc3ae
13049,Diner,4f6081bce4b0382505fcc3ae
13068,American Restaurant,4f6081bce4b0382505fcc3ae
17069,Grocery Store,4b12ad75f964a520268c23e3
13003,Bar,548ecb1b498eecad73397311
13031,Burger Joint,548ecb1b498eecad73397311
13072,Asian Restaurant,548ecb1b498eecad73397311
13002,Bakery,529a070211d2dd104e654b40
13067,African Restaurant,59d5274f1c0b3446e6718dba
13067,African Restaurant,4b6094bcf964a520b3ee29e3
13152,Brasserie,4b6094bcf964a520b3ee29e3
10030,History Museum,4adcda09f964a520fd3321e3
16020,Historic and Protected Site,4adcda09f964a520fd3321e3
13145,Fast Food Restaurant,4cc0b2bc22ce4688bff63847
13148,French Restaurant,4cc0b2bc22ce4688bff63847
13148,French Restaurant,52af6d4a498e6d8ddfc6caa4
13145,Fast Food Restaurant,4bb9b94398c7ef3b24423202
13352,Thai Restaurant,4bb9b94398c7ef3b24423202
13379,Vietnamese Restaurant,4bb9b94398c7ef3b24423202
13039,Deli,4d29eabeebacb1f7def2fe4f
13145,Fast Food Restaurant,4d29eabeebacb1f7def2fe4f
13379,Vietnamese Restaurant,4d29eabeebacb1f7def2fe4f
13065,Restaurant,4ebb05e63b7b59c37945efdb
13064,Pizzeria,5af9704d75eee4002c90862c
13236,Italian Restaurant,5af9704d75eee4002c90862c
13152,Brasserie,4b773997f964a5207f892ee3
16046,Scenic Lookout,4b5f3d50f964a52066af29e3
13263,Japanese Restaurant,4c35b44b3896e21e018aed90
12053,Language School,4b41d61ef964a52055c925e3
16046,Scenic Lookout,572ef46d498e6a2426bb341e
13065,Restaurant,4b091db5f964a520491423e3
16041,Plaza,4bee7a823686c9b6b78b246e
13152,Brasserie,4adcda13f964a520ad3621e3
13345,Spanish Restaurant,4adcda13f964a520ad3621e3
16040,Pedestrian Plaza,4cc12b69873c236abc55b723
17089,Gift Store,4b533b45f964a520509327e3
10037,Concert Hall,50f910b8e4b0f0c81f22e25a
10039,Music Venue,50f910b8e4b0f0c81f22e25a
13065,Restaurant,50f910b8e4b0f0c81f22e25a
10000,Arts and Entertainment,4adcda15f964a520a63721e3
13145,Fast Food Restaurant,4b05c05df964a5206ee222e3
13148,French Restaurant,4b05c05df964a5206ee222e3
10037,Concert Hall,4adcda1cf964a520043921e3
10043,Theater,4adcda1cf964a520043921e3
13027,Bistro,547efe8d498e129542045673
13072,Asian Restaurant,547efe8d498e129542045673
13377,Vegan and Vegetarian Restaurant,5006b402e4b052ccd4ab259f
13236,Italian Restaurant,55199c44498ed951dcccdda3
13009,Cocktail Bar,4fd3c3137b0c4fe0be8ea3a6
13347,Tapas Restaurant,4fd3c3137b0c4fe0be8ea3a6
13009,Cocktail Bar,4fc946d0e4b06b13b1e7d4d3
13152,Brasserie,4fc946d0e4b06b13b1e7d4d3
10030,History Museum,4bdd3271f219c9b624321210
16019,Hiking Trail,4d8db929d265236a4eadf816
13152,Brasserie,4b06dee2f964a520e3f122e3
16039,Urban Park,4adcda09f964a520ed3321e3
13072,Asian Restaurant,5b54dc24829b0c002cefdd2a
12005,Cultural Center,541d53a6498ebd85fa94404e
10039,Music Venue,541d53a6498ebd85fa94404e
13294,Korean BBQ Restaurant,4b1abffff964a520f6f023e3
13027,Bistro,50a3836fe4b08f00ef2d3f44
13139,Eastern European Restaurant,50a3836fe4b08f00ef2d3f44
13148,French Restaurant,50a3836fe4b08f00ef2d3f44
13148,French Restaurant,55e09d6d498ebe455fee5d7d
13002,Bakery,569caa0b498e43ea7474a117
13047,Pastry Shop,569caa0b498e43ea7474a117
13152,Brasserie,4bb5d6462ea195213dccaa2f
10028,Art Museum,4b4861e0f964a520804c26e3
13002,Bakery,4b657cc7f964a52025f22ae3
13047,Pastry Shop,4b657cc7f964a52025f22ae3
13065,Restaurant,4b657cc7f964a52025f22ae3
16041,Plaza,4bf41231e5eba59334341f90
13039,Deli,59247f4e0d2be70573edd834
13047,Pastry Shop,59247f4e0d2be70573edd834
17062,Chocolate Store,4e0766702271dfa46baee474
16032,Park,4bdafaf7c79cc928937d80e9
13064,Pizzeria,5e27600b16c1750008659b8e
16045,Roof Deck,5438ff7a498ec64de51dba92
13143,Ethiopian Restaurant,4c8f66654e95236a317a83ca
13065,Restaurant,5e185db7b57efe000896e2d6
13049,Diner,4b978bccf964a520330835e3
13057,Gastropub,4b978bccf964a520330835e3
13152,Brasserie,4b978bccf964a520330835e3
13145,Fast Food Restaurant,4b7e7d1bf964a52040ef2fe3
13148,French Restaurant,4b7e7d1bf964a52040ef2fe3
13298,Lebanese Restaurant,4b7e7d1bf964a52040ef2fe3
12080,Library,4c135783b7b9c928e167a937
10037,Concert Hall,4adcda19f964a520c03821e3
10039,Music Venue,4adcda19f964a520c03821e3
13148,French Restaurant,4adcda19f964a520c03821e3
18000,Sports and Recreation,4d9c75e3c540236ad8ac784b
13013,Hotel Bar,50774a9be4b02bab185d282b
10037,Concert Hall,4adcda1df964a520273921e3
10043,Theater,4adcda1df964a520273921e3
13035,Coffee Shop,4adcda1df964a520273921e3
16009,Canal,4c8fb2cdb3bcb60c97f26327
19000,Travel and Transportation,4c8fb2cdb3bcb60c97f26327
13064,Pizzeria,57c72061cd10055bdbe66444
13236,Italian Restaurant,57c72061cd10055bdbe66444
13383,Steakhouse,5144ec18e4b08e9c8a75a57b
13152,Brasserie,55f162d1498edec075e8c3d2
13352,Thai Restaurant,55f162d1498edec075e8c3d2
13009,Cocktail Bar,4b7d76ecf964a5202cc02fe3
13145,Fast Food Restaurant,4b7d76ecf964a5202cc02fe3
13152,Brasserie,4b7d76ecf964a5202cc02fe3
19014,Hotel,4b8e3df0f964a520a01c33e3
10037,Concert Hall,4adcda15f964a5208a3721e3
10039,Music Venue,4adcda15f964a5208a3721e3
10043,Theater,4adcda15f964a5208a3721e3
13006,Beer Bar,597cb9a9ee71206fc0a2752b
13029,Brewery,597cb9a9ee71206fc0a2752b
13035,Coffee Shop,597cb9a9ee71206fc0a2752b
13064,Pizzeria,574d7a4f498eeaadcbaef0ff
13025,Wine Bar,4d3b3564fa736ea8a7da1d8a
13148,French Restaurant,4d3b3564fa736ea8a7da1d8a
13379,Vietnamese Restaurant,587c9bbf286804584a1f28c6
13057,Gastropub,4adcda12f964a520603621e3
13152,Brasserie,4adcda12f964a520603621e3
13338,Seafood Restaurant,4adcda12f964a520603621e3
13298,Lebanese Restaurant,4bd031989854d13a4a39f74d
13027,Bistro,4adcda11f964a5202c3621e3
13148,French Restaurant,4adcda11f964a5202c3621e3
13002,Bakery,4c1a1f4fd4d9c9282ceff129
13042,Cupcake Shop,4c1a1f4fd4d9c9282ceff129
13047,Pastry Shop,4c1a1f4fd4d9c9282ceff129
13152,Brasserie,4cdaf27722bd721e7ba5f247
13276,Sushi Restaurant,4cdaf27722bd721e7ba5f247
10028,Art Museum,5ad06f59febf316801ad0305
13009,Cocktail Bar,59aeba86772fbc3179b30f13
13347,Tapas Restaurant,4d38b652acf1b60c57ad8318
12075,Post Office,53bb87dc498e340e1104dcc6
15003,Alternative Medicine Clinic,9f5f6192dc1143538516a02f
17035,Drugstore,9f5f6192dc1143538516a02f
13325,Portuguese Restaurant,4f895784e4b0b1c4af9cfcb5
11083,Electrician,f77fafc7b1e7449b701edadc
11096,Plumber,f77fafc7b1e7449b701edadc
11083,Electrician,d8a6db3860214768b51bf8e9
10001,Amusement Park,5ac3ce021953f33c3f4f5ac3
11092,Landscaper and Gardener,51be8b97498e7a73463f9103
12101,Church,8f6f5c280dfe409e607b204f
10026,Indie Movie Theater,4b8aabb2f964a520d57832e3
13145,Fast Food Restaurant,4ba619ccf964a520923339e3
13148,French Restaurant,4ba619ccf964a520923339e3
13199,Indian Restaurant,4d78ba36109eb1f748a25306
16041,Plaza,4b66bd37f964a52038292be3
13002,Bakery,4e78d59d1f6ecf8d36be5750
13065,Restaurant,4e78d59d1f6ecf8d36be5750
19019,Vacation Rental,4adcda09f964a5200f3421e3
13002,Bakery,4bb4c84d8786ef3b42a66533
13047,Pastry Shop,4bb4c84d8786ef3b42a66533
13148,French Restaurant,4bb4c84d8786ef3b42a66533
13145,Fast Food Restaurant,4b716003f964a5207c432de3
13148,French Restaurant,4b716003f964a5207c432de3
17114,Shopping Mall,4b657ec1f964a52059f22ae3
16000,Landmarks and Outdoors,4bbf3eadb083a593900ea3e9
13064,Pizzeria,4b7859d1f964a52098c72ee3
13356,Turkish Restaurant,4b7859d1f964a52098c72ee3
13148,French Restaurant,4b98122df964a520532a35e3
17023,Computers and Electronics Retail,4f6a1c5ee4b0e357e9fd4139
13152,Brasserie,4bd305229854d13a2dabfc4d
10015,Escape Room,54e09c20498e602add59be00
13065,Restaurant,505e4deae4b077974a963fca
13006,Beer Bar,5724e600498e49d09c4e1c21
13007,Beer Garden,5724e600498e49d09c4e1c21
13065,Restaurant,5724e600498e49d09c4e1c21
10027,Museum,4adcda10f964a520ae3521e3
13148,French Restaurant,51cdc738498ee7a33471ea12
10037,Concert Hall,4be6ebf4bcef2d7fc49805e5
10039,Music Venue,4be6ebf4bcef2d7fc49805e5
10027,Museum,4adcda0ef964a5204d3521e3
13144,Falafel Restaurant,5735b892cd10a50daaa8435c
13106,Dim Sum Restaurant,4c472b3776d72d7f5d4c3c4d
13033,Bubble Tea Shop,5a8c1166e1f22874f4fc9714
13065,Restaurant,5a8c1166e1f22874f4fc9714
13065,Restaurant,512534ece4b03a94f9a50313
17068,Gourmet Store,512534ece4b03a94f9a50313
18021,Gym and Studio,542d1697498e60c8daea612a
16032,Park,4c58007ccc96c9b6f61c7a2e
17070,Organic Grocery,4d0ccdd53bbaa143116a38da
17026,Mobile Phone Store,4f422276e4b005b5367362ba
12075,Post Office,50486a7ce4b0e98bbf047d09
19020,Parking,4adcda0cf964a520fb3421e3
17057,Food and Beverage Retail,525f80fb498ead86827065f4
12075,Post Office,4d9ee5b3640b5481dacdd32d
12075,Post Office,4dd119d0183899ddfb1393bc
17069,Grocery Store,4ce63abcf3bda1433337aae4
16041,Plaza,4e81cbef02d561cd4a53ba3b
10051,Stadium,4be3225ab02ec9b6dea94ec0
13152,Brasserie,beb693e9baff45793d10305f
17057,Food and Beverage Retail,5f8f6a29094d0d68766adb00
13148,French Restaurant,4cfd30f9d8468cfa43bdfe6b
13065,Restaurant,507d42dce4b073908287ae88
17080,Wine Store,507d42dce4b073908287ae88
13072,Asian Restaurant,4f672adee4b015497d9f9780
16032,Park,4b9d09dcf964a520668a36e3
13027,Bistro,4adcda14f964a520373721e3
13145,Fast Food Restaurant,4adcda14f964a520373721e3
13152,Brasserie,4adcda14f964a520373721e3
13338,Seafood Restaurant,4e6b47cfe4cdb37551ef49e3
13003,Bar,4b477ff1f964a520163426e3
13145,Fast Food Restaurant,4b477ff1f964a520163426e3
13152,Brasserie,4b477ff1f964a520163426e3
17059,Butcher,4bdc05142a3a0f47284db1b6
17069,Grocery Store,4bdc05142a3a0f47284db1b6
17077,Meat and Seafood Store,4bdc05142a3a0f47284db1b6
13034,Café,4b157c60f964a52090ad23e3
13035,Coffee Shop,4b157c60f964a52090ad23e3
13165,German Restaurant,4b157c60f964a52090ad23e3
13003,Bar,588ce3cd0bc55b4647f55f3d
13145,Fast Food Restaurant,588ce3cd0bc55b4647f55f3d
12003,Cemetery,4adcda09f964a520e73321e3
13031,Burger Joint,4f55ff93e4b072b51dbbae19
13039,Deli,4f55ff93e4b072b51dbbae19
13064,Pizzeria,4f55ff93e4b072b51dbbae19
10037,Concert Hall,4f479e89e4b01e144da40b8d
10039,Music Venue,4f479e89e4b01e144da40b8d
10043,Theater,4f479e89e4b01e144da40b8d
13064,Pizzeria,4b4c7754f964a520acb326e3
13236,Italian Restaurant,4b4c7754f964a520acb326e3
13119,Jiangxi Restaurant,50e4a3f9e4b047678a6230d5
15017,Medical Lab,5db838ff2d5b7f0008b5f3c4
11130,Office Building,4cfe4a17d7206ea87a954d69
12097,Social Club,81c8d3742d9f45967e42de99
12051,Driving School,b4a5294c4afa45a3406cfa1f
13152,Brasserie,4adcda12f964a520863621e3
13064,Pizzeria,4b4ee809f964a52009f726e3
13152,Brasserie,4b4ee809f964a52009f726e3
12080,Library,4b6ee041f964a52085ce2ce3
17080,Wine Store,4da88e0a1e72d9bb4748c89c
10037,Concert Hall,4adcda04f964a520473221e3
10039,Music Venue,4adcda04f964a520473221e3
10043,Theater,4adcda04f964a520473221e3
13003,Bar,4ba52754f964a520c2e438e3
13152,Brasserie,4ba52754f964a520c2e438e3
13313,Moroccan Restaurant,4ba52754f964a520c2e438e3
13199,Indian Restaurant,4bdc7ca2afe8c9b6a8a74f85
17069,Grocery Store,50672face4b0f6898effc097
17080,Wine Store,50672face4b0f6898effc097
13067,African Restaurant,510a5457e4b0758bf5ffd0ec
13148,French Restaurant,510a5457e4b0758bf5ffd0ec
13064,Pizzeria,4bb64de0f562ef3b8bf22f97
13152,Brasserie,4bb64de0f562ef3b8bf22f97
13236,Italian Restaurant,4bb64de0f562ef3b8bf22f97
13064,Pizzeria,4f72e4b1e4b03ea6fd6395e6
13145,Fast Food Restaurant,4f72e4b1e4b03ea6fd6395e6
13352,Thai Restaurant,4f72e4b1e4b03ea6fd6395e6
17030,Cosmetics Store,4da48148d686b60c8e58e128
12075,Post Office,4eaacfb5f7905c3941681d40
13031,Burger Joint,5b0fd669b2958f002c44ff41
13145,Fast Food Restaurant,5b0fd669b2958f002c44ff41
17069,Grocery Store,54f5ff4e498e26ac1f529dac
13002,Bakery,4bdb0be7c79cc9283cd880e9
13047,Pastry Shop,4bdb0be7c79cc9283cd880e9
13145,Fast Food Restaurant,4bdb0be7c79cc9283cd880e9
17069,Grocery Store,4b542963f964a52084b327e3
17114,Shopping Mall,4c00d00534ccc928ba2ee2cd
12066,City Hall,4ca0e6e6d3c2b60cda3ce1bc
13065,Restaurant,57cea934498e0875f6439c4b
11179,Wholesaler,571a19f2498e4010d8fb31ec
13050,Distillery,571a19f2498e4010d8fb31ec
10024,Movie Theater,4c062c6e5753c9280a783af1
13148,French Restaurant,4bdcbcc0afe8c9b6c4c95085
13064,Pizzeria,4b6d7fcaf964a52083782ce3
13236,Italian Restaurant,4b6d7fcaf964a52083782ce3
12075,Post Office,5224609d11d2fe5581d69790
13334,Sandwich Spot,518f7416498ef8b46569bc81
13145,Fast Food Restaurant,518f7416498ef8b46569bc81
13263,Japanese Restaurant,4c3f5c33d7fad13a4c6604da
18075,Swimming Pool,55aa8819498e7472d33b869e
16032,Park,4b8155eef964a5200da030e3
16032,Park,4bcb1acf0687ef3badfedccc
13152,Brasserie,4b59e89df964a52012a028e3
13040,Dessert Shop,63838af2028001039b9e19ec
13002,Bakery,52a37eed11d2ed01f682da6f
11057,Caterer,4b9e2041f964a52039cc36e3
13145,Fast Food Restaurant,4bbdbc2df57ba593b15aaeb9
13148,French Restaurant,4bbdbc2df57ba593b15aaeb9
18075,Swimming Pool,4bc49abdb492d13a2440aa60
13035,Coffee Shop,4d2c3aa38e102c0fe89dd26e
13036,Tea Room,4d2c3aa38e102c0fe89dd26e
13065,Restaurant,4d2c3aa38e102c0fe89dd26e
13003,Bar,4b5a59cbf964a5203ebf28e3
13034,Café,4b5a59cbf964a5203ebf28e3
13065,Restaurant,4b5a59cbf964a5203ebf28e3
17000,Retail,55e87c7d498e1ee2d575093e
17071,Health Food Store,539892bd498e9758d6b6cc0c
16000,Landmarks and Outdoors,535782bf11d2bbfbf6844c04
17080,Wine Store,50a541b2e4b08b4ad0f68420
18064,Soccer Field,4fe21127e4b0bd44619d8dc2
13289,Korean Restaurant,4be52d40d4f7c9b63d232520
10027,Museum,4b6ecf33f964a5208ccb2ce3
13263,Japanese Restaurant,555a3870498e86f0d297406f
17069,Grocery Store,4e43c8aa2271bdbcf66b47d2
17043,Clothing Store,16ad63f189604efc50aac4f9
11145,Real Estate Service,2c679b17ee7a413d2be7b886
12091,Public and Social Service,2c679b17ee7a413d2be7b886
12091,Public and Social Service,a2afdc3f474e46de5dac2c9f
12058,Elementary School,174768c9c1fb404dbb36f8a1
12060,Middle School,9c204e4357024dc10defc715
17068,Gourmet Store,55294216498ea8f3dc53073b
13177,Greek Restaurant,5c632fde8c812a0035fdf072
11057,Caterer,546251c2498e013f49963f11
16016,Fountain,5096523c498ecb7e553bc676
17065,Farmers Market,4b88d025f964a520a10e32e3
13065,Restaurant,4bd143edb221c9b6d55bd5d0
13145,Fast Food Restaurant,4c33838d16adc928e6c0c39c
13263,Japanese Restaurant,4c33838d16adc928e6c0c39c
13003,Bar,4b644db7f964a52076a92ae3
13057,Gastropub,4b644db7f964a52076a92ae3
13145,Fast Food Restaurant,4b644db7f964a52076a92ae3
13145,Fast Food Restaurant,4be1cd86a145c92872a04e80
13148,French Restaurant,4be1cd86a145c92872a04e80
17065,Farmers Market,4f5347f4e4b07de37c79e9a2
13065,Restaurant,51e53db9498e6f175b09570c
13064,Pizzeria,4b1791b4f964a5206ec623e3
13145,Fast Food Restaurant,4b1791b4f964a5206ec623e3
13236,Italian Restaurant,4b1791b4f964a5206ec623e3
13379,Vietnamese Restaurant,5106c2b8e4b01e27c235baf1
13006,Beer Bar,4b855bcaf964a520dd5831e3
13027,Bistro,4b855bcaf964a520dd5831e3
13152,Brasserie,4b855bcaf964a520dd5831e3
17069,Grocery Store,4b7931fdf964a520a3ee2ee3
13027,Bistro,4bae3a5bf964a52049953be3
13152,Brasserie,4bae3a5bf964a52049953be3
12075,Post Office,4e5ccf9762e1ef715a50a96e
17069,Grocery Store,4c4f16f79932e21ef024d1ce
13003,Bar,4c0a4df432daef3b9a9c4b50
13034,Café,4c0a4df432daef3b9a9c4b50
13152,Brasserie,4c0a4df432daef3b9a9c4b50
17057,Food and Beverage Retail,519e557c498ea05fb2b699de
17069,Grocery Store,54e20a25498e07cde70629d5
12075,Post Office,4f2d49b5e4b059914ed871f5
15000,Health and Medicine,5c995d22ad1789002c79c49b
17035,Drugstore,5c995d22ad1789002c79c49b
15003,Alternative Medicine Clinic,55123076498e662ffa2638b6
17035,Drugstore,55123076498e662ffa2638b6
12009,Education,caa0fdea3234451845c9139f
12058,Elementary School,4f93dc80e4b0f639258c6c50
17071,Health Food Store,587ca1dde309e107706d08eb
12009,Education,547c3ff4498edcb600c4183a
16041,Plaza,4c33288866e40f474c7fc78b
19055,Travel Agency,4c33288866e40f474c7fc78b
10030,History Museum,4adcda0ff964a5207e3521e3
17058,Beer Store,51ceb321498e99170b28b975
17080,Wine Store,51ceb321498e99170b28b975
13046,Ice Cream Parlor,4c1242987f7f2d7feceadc68
13065,Restaurant,4c1242987f7f2d7feceadc68
13003,Bar,543eb4c3498ec28948bb1e7a
13034,Café,543eb4c3498ec28948bb1e7a
13152,Brasserie,543eb4c3498ec28948bb1e7a
13034,Café,55180038498ee39ec281e9c8
13035,Coffee Shop,55180038498ee39ec281e9c8
13065,Restaurant,55180038498ee39ec281e9c8
13003,Bar,5a1f27c94a7aae552767576a
13065,Restaurant,5a1f27c94a7aae552767576a
13148,French Restaurant,597f1089cad1b643afabc02b
13025,Wine Bar,5169a33b498e2abcc8e8e141
13148,French Restaurant,5169a33b498e2abcc8e8e141
13145,Fast Food Restaurant,4d5d8badfb186dcb067a0d9b
13152,Brasserie,4d5d8badfb186dcb067a0d9b
13263,Japanese Restaurant,4d5d8badfb186dcb067a0d9b
13035,Coffee Shop,5ae44cf7dd8442002cc065ca
13065,Restaurant,5ae44cf7dd8442002cc065ca
13145,Fast Food Restaurant,4e8c435e775bb2805224ec38
13148,French Restaurant,4e8c435e775bb2805224ec38
13064,Pizzeria,4b7cf2b4f964a5200daa2fe3
13152,Brasserie,4b7cf2b4f964a5200daa2fe3
13127,Szechuan Restaurant,56293666498ee732f99e697f
13148,French Restaurant,4c3cbfd37d00d13a0a593950
13046,Ice Cream Parlor,4d000f592685a35d8ea8c690
13145,Fast Food Restaurant,4d000f592685a35d8ea8c690
13236,Italian Restaurant,4d000f592685a35d8ea8c690
11057,Caterer,4b8d49a8f964a52018f232e3
17110,Pet Supplies Store,525033bc498e477d8430f25d
16032,Park,4b68261bf964a5203d692be3
10024,Movie Theater,4b71ada8f964a5208c552de3
13064,Pizzeria,4b2a2817f964a520a5a524e3
13236,Italian Restaurant,4b2a2817f964a520a5a524e3
17069,Grocery Store,4b491081f964a520536426e3
17080,Wine Store,4b491081f964a520536426e3
13002,Bakery,4d9d996aa695721edd3e140d
13002,Bakery,50cf04a1e4b029bcb5260639
17080,Wine Store,4ba733f4f964a520b28539e3
17065,Farmers Market,4b408317f964a520a4b825e3
13067,African Restaurant,4e1068de6284edb6bace27b2
13148,French Restaurant,4e1068de6284edb6bace27b2
13313,Moroccan Restaurant,4e1068de6284edb6bace27b2
13064,Pizzeria,4b881bf5f964a5206fe031e3
13145,Fast Food Restaurant,4b881bf5f964a5206fe031e3
13236,Italian Restaurant,4b881bf5f964a5206fe031e3
17069,Grocery Store,5aa3e401db2aeb110014f363
16019,Hiking Trail,4de4f7fdd164df857536250f
13352,Thai Restaurant,4c595319d3aee21e47d56755
10000,Arts and Entertainment,5b744032947c05002c69f5a8
13007,Beer Garden,5b744032947c05002c69f5a8
10035,Performing Arts Venue,57657f66498e0e9819e9c370
10009,Circus,4adcda16f964a520e03721e3
12075,Post Office,4bed11c1e3562d7f6783fef8
12086,Non-Profit Organization,565dbe2d498e9be4f1f03d9f
17057,Food and Beverage Retail,5d4597eada59890008341d2b
13352,Thai Restaurant,60db551c16c30b5af70ce630
13027,Bistro,4c9e3f637c096dcbe036d3d1
13077,Belgian Restaurant,4c9e3f637c096dcbe036d3d1
13152,Brasserie,4c9e3f637c096dcbe036d3d1
17117,Sporting Goods Retail,4c8cbfb0ed3ab60c864f6a21
11092,Landscaper and Gardener,4c9f4b8c2fb1a1430050f240
13145,Fast Food Restaurant,4bed35419868a59315045d46
13145,Fast Food Restaurant,4bc59bb6ccbcef3bb8b0e6d2
13148,French Restaurant,4bc59bb6ccbcef3bb8b0e6d2
13383,Steakhouse,4bc59bb6ccbcef3bb8b0e6d2
13199,Indian Restaurant,5e4cbe72fdc661000842ab3b
13064,Pizzeria,4bfebd83c30a2d7ff9ec0f1d
13152,Brasserie,4bfebd83c30a2d7ff9ec0f1d
13276,Sushi Restaurant,4bfebd83c30a2d7ff9ec0f1d
17101,Garden Center,4e491ff462e148603b94bc56
12075,Post Office,4c8ddcf3d68c6dcbde42f7a1
17069,Grocery Store,5af58c8eaa6c95002c1a38a3
16032,Park,4cc83aa1be8746882a2183af
13065,Restaurant,2c877bc23ffd412c2a3d3509
13031,Burger Joint,4c72b704376da0938021a7c6
13055,Fried Chicken Joint,4d61b08b196ba0938a872856
13145,Fast Food Restaurant,4d61b08b196ba0938a872856
17057,Food and Beverage Retail,60d0656d296ea6540ca09354
12058,Elementary School,4f080cfde4b071c5751a5a28
13151,Basque Restaurant,4af1d62df964a520a6e321e3
13152,Brasserie,4af1d62df964a520a6e321e3
13027,Bistro,4dbfd93b43a147cd6ec9d8de
13035,Coffee Shop,4dbfd93b43a147cd6ec9d8de
13152,Brasserie,4dbfd93b43a147cd6ec9d8de
13148,French Restaurant,51e83ee0498e088846067b82
13002,Bakery,52ed2262498e834a447c1a3b
